Report generated on: 03-22-2025 16:43:44
"API","","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"","consumed natural gas CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4010-8-CUB-MMTCD.A","        Cuba","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.033330198","0.016665099","0.016665099","0.016665099","0.005555033","0.011110066","0.011110066","0.044440264","0.038885231","0.061105363","0.063327376","0.065549389","0.067771403","0.069437913","0.067771403","0.080459374","0.084355676","1.471319928","0.784703962","0.980879952","1.177055942","0.588527971","0.686615966","0.725851164","0.725851164","0.784703962","0.743482646","1.115223968","2.156099672","2.156099672","1.988816077","1.914467812","1.921902639","2.020414089","2.230447937","2.323383267","2.213720509","1.963610015","1.814325958","1.779117489","1.675077415","1.617130413","1.580133125","1.580133125"
"INTL.4010-8-CYP-MMTCD.A","        Cyprus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-CZE-MMTCD.A","        Czechia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","13.86966208","12.78677233","15.317187486","17.634821885","17.891059207","17.916873119","18.065680197","17.530428903","18.781246643","18.166009132","18.349503947","18.223218698","18.000441843","17.706361479","16.501113904","16.634888317","15.754026267","17.802822304","16.124332942","16.038427305","16.249752948","14.461656589","15.165247728","16.36604451","16.820920979","15.93969319","16.739380238","16.990676196","18.227967334","14.687874846","12.527283983"
"INTL.4010-8-DNK-MMTCD.A","        Denmark","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.120226407","0.392083461","1.56432276","2.6072046","3.35116518","3.704628693","3.99771372","4.21784583","4.75090616","4.998464322","5.666519011","6.281873741","7.407160587","8.600715169","9.81959201","10.131150211","10.72290094","10.952222616","10.829870255","10.821464854","10.95567209","10.905046693","10.474761733","10.675977966","9.533073884","9.612533592","9.215334359","10.392396112","8.792185121","8.182589315","7.75713157","6.57184443","6.699996671","6.82787412","6.528095839","6.323876897","6.483177775","5.828617088","6.128820761","4.817436308","4.840838659"
"INTL.4010-8-DJI-MMTCD.A","        Djibouti","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-DMA-MMTCD.A","        Dominica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-DOM-MMTCD.A","        Dominican Republic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.588527971","0.255028788","0.490439976","0.490439976","0.941644754","0.922027155","1.098585546","1.608643121","1.824436711","2.511052677","2.097121337","2.097121337","2.173629974","2.046116663","2.259946676","2.478653694","2.894175161","3.255122375","4.44919255","4.787576996","4.466664714"
"INTL.4010-8-ECU-MMTCD.A","        Ecuador","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.206921","0.137947333","0.137947333","0.206921","0.275894667","0.275894667","0.206921","0.131049967","0.193126267","0.193126267","0.275894667","0.222520456","0.243580504","0.243477043","0.243477043","0.292448347","0.292296605","0.243580504","0.243580504","0.243580504","0.341012705","0.389728806","0.243580504","0.365370756","0.414086857","0.63330931","0.682025411","0.669846386","0.544158846","0.619503916","0.652945646","0.476848184","1.022948179","1.018990932","1.143644192","0.983375715","1.082306033","0.945322438","0.750341061","0.677480272","0.570412413","0.589821807","0.535991196","0.536307386"
"INTL.4010-8-EGY-MMTCD.A","        Egypt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6665099","2.7775165","5.22173102","6.27718729","7.94369719","9.72130775","11.110066","12.33217326","13.55428052","15.16524009","15.887075482","17.83165593","19.38706517","22.148269316","23.521120729","24.384372857","26.287582713","26.483758703","26.95458108","28.779017791","35.900206242","48.161205642","49.043997599","58.107328355","61.716966578","67.111806314","74.154524369","78.138858734","82.492003961","87.043286938","90.574454765","99.539697526","104.261653615","101.893809411","94.321416182","94.042846276","99.376826142","113.222809922","118.783832808","115.976458617","118.517255718","118.784458472","116.16470302","115.144260956"
"INTL.4010-8-SLV-MMTCD.A","        El Salvador","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.485847953","0.94759895"
"INTL.4010-8-GNQ-MMTCD.A","        Equatorial Guinea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.039235198","0.039235198","0.058852797","0.058852797","2.491435078","2.550287875","0.19617599","2.550287875","2.550287875","2.924787841","2.942639856","3.040727851","3.099580648","3.178051044","3.099580648","2.86416946","2.687611068","2.334494286","2.314876853","2.948906589","2.836922794","2.780930897","3.545432362","4.170934626","4.383479832","4.575026743"
"INTL.4010-8-ERI-MMTCD.A","        Eritrea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-EST-MMTCD.A","        Estonia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","2.799169987","1.127643579","1.202677909","1.398712742","1.530622226","1.986117954","3.000911807","1.87556988","2.104835345","2.386732935","1.39354842","1.588607688","1.811800504","1.836182912","1.890559449","1.847464437","1.774289106","1.228417702","1.315898362","1.177347699","1.275855489","1.298089204","1.018888138","0.913399104","1.004544313","0.956062819","0.979381424","0.900679188","0.808852893","0.927591972","0.688265681","0.649162133"
"INTL.4010-8-SWZ-MMTCD.A","        Eswatini","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-ETH-MMTCD.A","        Ethiopia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-FLK-MMTCD.A","        Falkland Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-FRO-MMTCD.A","        Faroe Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-FJI-MMTCD.A","        Fiji","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-FIN-MMTCD.A","        Finland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.724978347","1.400165433","1.2924604","1.238607883","1.507870467","1.884838083","2.315658217","3.06959345","3.285003517","4.36205385","5.115989083","5.385251667","5.593122381","5.789145542","6.416527361","6.629783327","6.939674134","6.823664234","7.804993873","7.804993873","7.985665028","8.6550992","8.613259565","9.529927948","9.20471987","8.434490212","9.058281145","8.698840638","9.008834303","8.150786378","8.983673978","7.859960178","7.028880823","6.686481578","5.918540109","5.256172455","4.803057989","4.521548576","5.006407654","4.930351574","4.664546322","4.706189379","2.322803285","2.988692959"
"INTL.4010-8-CSK-MMTCD.A","        Former Czechoslovakia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.777962583","17.864179667","18.743646973","19.018480507","20.007881227","21.18377613","22.22474793","23.69850296","22.204002773","24.072128007","28.395503547","26.04530544","21.23932646","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.4010-8-SCG-MMTCD.A","        Former Serbia and Montenegro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","3.97440391","1.887213028","3.198032498","2.167573877","5.455654293","5.398763256","5.767574118","3.391882874","1.065235628","1.180979462","4.49243018","4.315871789","4.590518175","4.708223769","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.4010-8-SUN-MMTCD.A","        Former U.S.S.R.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","735.424823467","765.3721284","822.72203442","891.62672742","1013.61493376","1111.62545296","1171.57460508","1222.74457668","1311.47548488","1335.26407806","1358.78049054","1343.08537352","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.4010-8-YUG-MMTCD.A","        Former Yugoslavia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.56025666","8.7463915","8.6349725","8.387675377","11.035786667","11.708969653","12.609659627","14.805091437","14.52362582","16.156126397","13.960694587","13.904401463","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.4010-8-FRA-MMTCD.A","        France","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.34206332","51.0872032","49.39729531","51.67851975","54.729225027","56.4193982","57.025729787","57.826461","55.84527201","56.80204288","57.711168863","65.3615879","66.1199019","66.623725991","66.294893515","67.646344853","74.684418766","74.080629539","75.858000875","79.667822925","83.658008843","87.716337344","89.911990743","88.252551718","93.678082597","99.814943496","102.119664749","94.994335429","99.592142283","95.255865942","96.927019799","93.781112976","87.389509399","91.252077525","74.927107411","78.973037739","86.480272045","86.978677643","84.855629619","86.272498226","79.946825499","84.809542881","78.14344376","69.024680187"
"INTL.4010-8-GUF-MMTCD.A","        French Guiana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.4010-8-PYF-MMTCD.A","        French Polynesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-GAB-MMTCD.A","        Gabon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.138875825","0.116655693","0.11110066","0.294416749","0.294416749","0.11110066","0.05555033","0.227756353","0.194426155","0.177761056","0.16665099","0.197125466","0.19617599","0.19617599","0.196092665","0.196092665","0.19617599","0.19617599","0.19617599","0.19617599","0.156940792","0.156940792","0.176558391","0.176558391","0.19617599","0.19617599","0.19617599","0.156940792","0.156940792","0.156940792","0.156940792","0.137323193","0.755277563","0.623839649","0.82393916","0.741545244","0.743506987","0.955316539","1.039531234","0.910248863","0.984795106","0.89063143","0.90828712","0.90828712"
"INTL.4010-8-GMB-MMTCD.A","        Gambia, The","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-GEO-MMTCD.A","        Georgia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","9.809077271","4.708445971","3.138593645","4.119612473","3.531334478","3.727343818","3.648873421","2.275641489","2.373729484","2.275641489","2.867261058","2.009033259","2.399136804","2.877013647","2.750229995","3.391371355","3.416535095","3.377037579","3.211683891","2.914920395","3.459637602","3.967259372","4.258165694","4.685735783","4.392879557","4.470974551","4.409477267","4.991528266","4.958329802","4.999770592","6.087385875","5.41851912"
"INTL.4010-8-DEU-MMTCD.A","        Germany","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","131.525778853","129.794054352","134.376315652","140.799077698","162.215106737","162.434739338","155.645251322","161.744334758","163.335389493","161.416857634","168.778576211","168.396383411","170.554259347","171.722456454","173.316372323","176.926861205","169.73773253","176.903908426","164.458859598","181.569178412","164.630525354","164.822119459","168.803220031","152.713734723","157.124122161","169.858274238","180.305571156","179.713748887","184.864874691","169.093657287","180.677565143","162.728486015","159.097029562"
"INTL.4010-8-DDR-MMTCD.A","        Germany, East","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2012053","10.3046658","10.139129","10.2632816","12.1669548","12.001418","12.4566442","11.4841155","12.4566442","12.1669548","7.3870797","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.4010-8-DEUW-MMTCD.A","        Germany, West","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.25927296","94.9353548","86.87880608","89.56432232","94.04018272","92.62675312","93.89883976","102.61498896","99.59967248","105.86587704","108.923596408","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.4010-8-GHA-MMTCD.A","        Ghana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.235411188","1.62826072","0.784703962","1.177055942","1.275143938","2.499187636","1.460475834","2.416540831","3.460023973","4.20411515","6.356664625","6.723926771","7.675072476","7.366129654"
"INTL.4010-8-GIB-MMTCD.A","        Gibraltar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.145665367","0.145686135","0.176852981","0.147668958","0.150426521"
"INTL.4010-8-GRC-MMTCD.A","        Greece","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.167733346","0.160331941","0.17560165","0.152697087","0.22888646","0.22904563","0.30624308","0.30624308","0.297541787","0.311760973","0.306455307","0.217902563","0.111122944","0.10017364","0.113950707","0.400317063","1.697141539","2.852702439","3.987083077","3.938209586","4.216359784","4.740975979","5.225131578","5.511421112","6.422880621","7.800178474","8.262970189","6.87481614","7.564562673","9.110764985","8.382176667","7.529524253","5.756459761","6.208688418","8.034874118","9.742347856","9.556520378","10.357826129","11.538792525","12.735670281","10.23581793","6.616850098"
"INTL.4010-8-GRL-MMTCD.A","        Greenland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-GRD-MMTCD.A","        Grenada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-GLP-MMTCD.A","        Guadeloupe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.4010-8-GUM-MMTCD.A","        Guam","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-GTM-MMTCD.A","        Guatemala","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002618155","0.006384419","0.003929172","0.003878748"
"INTL.4010-8-GIN-MMTCD.A","        Guinea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-GNB-MMTCD.A","        Guinea-Bissau","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-GUY-MMTCD.A","        Guyana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.011225097","0.000800961","0.002528944","0.002383491","0.00319221","0.003878748"
"INTL.4010-8-HTI-MMTCD.A","        Haiti","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002864813","0.001166059","0.002317515","0.006511114","0.007559514","0.006345577","0.006235219"
"INTL.4010-8-HITZ-MMTCD.A","        Hawaiian Trade Zone","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","--","--","--","--","",""
"INTL.4010-8-HND-MMTCD.A","        Honduras","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-HKG-MMTCD.A","        Hong Kong","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0.757122708","0.816562071","0.915577387","0.965411912","1.042300901","1.104908352","3.656720461","5.775224981","5.382088296","5.941386045","5.292828221","5.341676042","5.077034631","3.770502535","4.951481998","6.022602905","5.882533248","5.277134142","6.591513277","6.291364012","7.886274814","6.267822893","5.669486122","5.381107417","5.126078629","6.361987369","6.633960929","6.611836977","6.398229698","6.4844976","9.638073807","10.43537935","9.484253588","10.044692441"
"INTL.4010-8-HUN-MMTCD.A","        Hungary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.6165232","19.071218833","19.9153504","19.841760803","20.18657608","20.6220652","21.85913444","21.72638666","21.50100194","21.911554427","20.799805033","20.66360857","18.14205653","19.537078332","19.736277082","21.469727688","23.93776534","22.721938876","22.86597927","23.168253307","22.52551181","25.049444275","25.119507396","27.584105524","27.18697187","28.298178634","26.876335528","25.030448743","24.698347337","21.402586951","22.960545402","21.926915848","19.59861794","18.389631049","17.15288553","18.078212905","19.276641743","19.936256975","19.169262519","19.520162483","20.220762064","21.437767506","18.187239248","15.900999391"
"INTL.4010-8-ISL-MMTCD.A","        Iceland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-IND-MMTCD.A","        India","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.11447939","3.908366293","5.302854663","6.315759487","6.732837943","8.04365595","10.9922802","13.862486697","18.931149233","19.23649035","24.36622111","27.419632277","29.114428145","32.478762064","36.2525401","38.323363553","38.205564552","39.329257627","41.731635926","41.266659481","39.42612772","38.883655201","50.527440341","53.146830131","59.960526302","69.966925821","75.515221275","82.145838591","85.705411652","106.27949512","128.809754876","127.851022013","119.082611036","104.8614069","102.548463868","99.154949005","108.029144682","113.094197776","121.482030288","121.240043845","123.773688526","130.872246142","122.64286455","124.22627919"
"INTL.4010-8-IDN-MMTCD.A","        Indonesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.473858667","14.473858667","13.773510667","18.442497333","21.535701","25.445977333","27.488659","28.422456333","30.173326333","33.791791","36.74901043","44.642685264","46.497644486","49.138553333","55.816329598","61.372227422","65.742565354","65.089020125","56.838011613","65.02775026","55.387958136","41.969857659","46.095361915","46.565097548","39.049327418","41.581815179","57.389440399","65.150289991","69.398333978","77.751458932","84.450297527","76.342252033","79.69167133","86.145430464","85.205959198","86.819398981","85.630446456","86.435829011","88.182774495","87.020248186","71.945550391","73.71198741","72.694403875","78.379822591"
"INTL.4010-8-IRN-MMTCD.A","        Iran","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.99845888","8.6843152","11.205568","17.3686304","26.66925184","33.616704","30.03092224","31.6557296","39.630571053","44.009019413","42.837149601","44.99035552","49.46557924","52.572070843","62.920384877","69.647087347","76.968441297","93.193151288","102.393749027","118.321665542","124.435611136","138.859774043","156.766313727","163.038549175","169.251425928","207.715860345","215.096124767","223.663563092","236.029957902","279.777316181","286.069337861","303.720635157","307.260392007","311.969515151","343.342564128","367.97048672","393.007771615","409.356995928","429.261775922","435.98903755","461.015282171","477.338784651","484.540911806","499.306059979"
"INTL.4010-8-IRQ-MMTCD.A","        Iraq","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.44412046","1.27765759","1.33320792","0.99990594","1.1110066","1.27765759","1.49985891","1.94426155","4.88842904","4.88842904","4.277346841","2.16646287","5.61058333","5.002473867","6.21830394","6.218859444","6.356102089","5.983367707","5.787191717","6.238396495","6.179543697","5.414457335","4.629753373","2.157935894","3.433079832","2.844551861","3.531167827","2.86416946","3.688108619","2.25406213","2.550287875","1.718501676","1.267296898","2.312914927","1.775392713","1.965683424","2.162336652","21.940157115","28.345596618","35.339144315","34.672838405","33.996212488","37.858276699","37.87758386"
"INTL.4010-8-IRL-MMTCD.A","        Ireland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.714791467","2.625774433","3.911868033","4.109875513","4.376750547","4.64362558","3.149125393","3.167907453","3.793392497","4.286978667","4.38545184","4.49687084","4.442801322","5.0423841","5.131250834","5.464411152","6.197578023","6.487890384","6.559248229","7.00965856","8.037963636","8.381043028","8.564680244","8.604627446","8.785866331","8.215417654","9.20847101","9.942798776","10.371436757","10.0247505","11.004244124","9.628920585","9.377011494","8.9936327","8.66666052","8.693862685","10.195408206","10.44699695","10.853869341","11.011619559","11.039771","10.325017307","10.500513703","9.822251953"
"INTL.4010-8-ISR-MMTCD.A","        Israel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.275629383","0.275629383","0.16537763","0.110251753","0.110251753","0.110251753","0.077176227","0.115764341","0.077176227","0.077176227","0.058378303","0.058378303","0.041895666","0.05840311","0.058433429","0.039139372","0.038935407","0.038710563","0.038635615","0.018830647","0.019467703","0.019467703","0.018718225","0.03743645","1.254121066","1.291557516","1.842930092","2.16591784","2.738594342","5.509566153","6.981630771","6.387644517","2.83617376","9.840042973","15.396773123","16.529798214","19.093231288","20.424901634","20.634862645","21.226530807","21.801818098","22.615662445","23.254754028","24.065603917"
"INTL.4010-8-ITA-MMTCD.A","        Italy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.75721484","51.12890574","50.93694672","52.383218397","61.724799583","62.717065363","66.313352343","73.628115807","79.786615333","86.14741993","91.39254894","97.095026417","96.198147753","98.134498305","94.790449615","104.448693681","107.798268277","111.135553518","119.655690382","130.052365827","135.603393129","135.975250621","135.053274056","148.898256862","154.510621482","165.351992484","161.936270574","162.729822129","162.702987052","149.555716242","159.20498391","149.280656718","143.529145091","134.244726254","118.616784767","129.366861963","135.865516763","143.981171755","139.280288446","142.665991902","136.563835673","146.334302936","131.717384979","118.603887928"
"INTL.4010-8-JAM-MMTCD.A","        Jamaica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.033690515","0.385924362","0.464217386","0.622958171","1.357731023","1.392041209","1.301741427","1.610546611"
"INTL.4010-8-JPN-MMTCD.A","        Japan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.31179207","52.56191325","53.207559827","56.7695722","76.21505276","81.54788444","82.99219302","85.71415919","89.88043394","96.06578014","116.327213387","124.354487586","125.806796993","129.014145151","134.979694007","139.769940701","145.903672526","151.388415952","154.635336574","163.516716441","163.705345183","162.816947127","169.997022102","175.741572241","175.458887698","174.713819906","192.301576417","210.435586566","205.472956076","204.674566637","216.486540422","251.270509946","260.838336063","258.796262303","259.86265514","246.959815386","256.286327123","255.26716136","249.441988449","233.131146379","224.536378185","203.144504697","199.782813171","190.042879875"
"INTL.4010-8-JOR-MMTCD.A","        Jordan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0.155540924","0.254976015","0.254976015","0.294416749","0.392351981","0.549392764","0.568835379","0.529675174","0.568910372","0.549292773","0.549292773","0.568910372","0.568910372","0.60814557","1.294761537","2.766081465","3.06034545","4.413959784","4.082409244","4.600561187","4.820383223","4.30223128","2.041204622","1.541894568","2.12128265","0.703430516","4.548745993","7.929266161","8.210321948","8.353029733","8.216358613","7.887137782","7.68411181","8.658035149","8.543629208"
"INTL.4010-8-KAZ-MMTCD.A","        Kazakhstan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","39.431290744","29.033935478","29.426120808","21.299658034","28.327890784","27.464638655","26.287582713","26.679934694","27.268462665","28.053166626","29.230222569","17.844168086","26.815296127","21.834387731","20.931978175","39.882578847","44.061127443","26.111024322","22.834885282","25.502878751","24.30620521","26.5426115","25.757907539","26.699552293","28.441580289","30.148075106","30.408378591","28.509385177","31.087115793","36.042150173","41.20582821","43.596094643"
