Report generated on: 03-22-2025 17:04:53
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"","total energy consumption from petroleum and other liquids (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4415-2-ARM-QBTU.A","        Armenia","--","--","--","--","--","--","--","--","--","--","--","--","0.092761236","0.0523144645","0.0380904800905","0.0522203971745","0.060696298263","0.0631334572035","0.0679906947035","0.0096664975","0.01514415443000001","0.014825451540000027","0.014099655220000002","0.014688129680000009","0.015370400320000005","0.017728438959999995","0.016701466879999988","0.01818011331000001","0.019402329339999996","0.016953904880000006","0.018088891230000004","0.017117174079999988","0.0177222378549041","0.01575913148","0.01569695231","0.016651356","0.013772","0.01665314198","0.0161736686","0.01996326","0.02525237","0.02745376","0.02938194","0.02927"
"INTL.4415-2-ABW-QBTU.A","        Aruba","--","--","--","--","--","--","0.001453868","0.001453868","0.005570152536","0.0074044995","0.007820675201","0.008531306257","0.0093710136018","0.009521171","0.01044658689","0.01182343989","0.007792577736","0.01260234989","0.01260234989","0.012602367","0.015072690950000002","0.015595911780000013","0.01612162000000001","0.01795297824999998","0.01872199437","0.020217967989999988","0.020179450130000002","0.020794461289999996","0.019534150659900003","0.01918211775039998","0.017246666137900005","0.01344144620999999","0.016927945206999993","0.016187071013999993","0.01638629781789999","0.016791","0.016521","0.017210445600147402","0.01620814","0.01539131","0.01503463","0.01591969","0.016302519999999997","0.0160647"
"INTL.4415-2-AUS-QBTU.A","        Australia","1.225279062","1.195341055","1.26261968","1.21632527","1.289833148610852","1.28584508588938","1.2954069417487","1.32661399268336","1.396856238139572","1.450944062165015","1.475459823734725","1.442688668116185","1.460019118714782","1.516703835770975","1.570986003499725","1.6151446489282","1.665311362814406","1.694436242753505","1.701952655665625","1.748654110655105","1.748792672430486","1.74202137273997","1.787929272373455","1.857243477882685","1.898587413360258","1.927918573184805","1.952886288194245","1.989092958699265","2.015603484102006","2.028169894093315","2.116067997380955","2.218009079620235","2.284966959719988","2.30913868200832","2.26949832131022","2.243991563686945","2.234599682322864","2.33529099519055","2.385644075997705","2.351276800318885","2.03836970099421","2.079740820416275","2.18837379014783","2.31080797080153"
"INTL.4415-2-AUT-QBTU.A","        Austria","0.4977644286","0.479105205","0.443829415","0.437411255","0.425243473376136","0.415063221789845","0.431790733116785","0.437767514049715","0.426477607726884","0.425921831638605","0.452160740964985","0.4861063845151","0.476992823089314","0.489661099863865","0.485557984782435","0.48556928207665","0.53212147583067","0.531847094261925","0.55637103206341","0.527363962123465","0.524199032961948","0.559156316255585","0.57023475404151","0.602572835326655","0.617948872450596","0.62108035880745","0.62919621814581","0.609069210776615","0.5940478020441","0.56525469729074","0.581041437313825","0.549714266097535","0.541558784434014","0.55036312184852","0.53604525232298","0.53955668456175","0.549273797924892","0.54987102726296","0.56084240346241","0.57889345654343","0.501089575429482","0.52815414620879","0.51001028881104","0.50898854984006"
"INTL.4415-2-AZE-QBTU.A","        Azerbaijan","--","--","--","--","--","--","--","--","--","--","--","--","0.427240218","0.412263485","0.39206986","0.37790786","0.282917268","0.277796025","0.32035977","0.32395064","0.28074558395737403","0.18300345253404404","0.17710310545633814","0.20083724131156203","0.22886456207493808","0.23291764803117807","0.2136430192136598","0.190009920210668","0.1917969314515521","0.16125696070908382","0.1683974105200902","0.18764840174385602","0.1977091536985697","0.202940083182778","0.2014647078571942","0.19966738830559994","0.197653","0.20989263887","0.2042775273","0.19703904","0.17737746","0.19785576","0.21309247","0.21920509"
"INTL.4415-2-BHR-QBTU.A","        Bahrain","0.0323792453385082","0.032290777455069655","0.032290777455069655","0.03027260386580687","0.0323792453385082","0.032290777455069655","0.03252777157965","0.038620139","0.0383995122","0.039368243","0.04159394","0.0428399405","0.0438921474","0.042558927","0.0431322325","0.0436330125","0.0413613672","0.0402490245","0.0450692145","0.049772568","0.06486623172","0.06601703268","0.07177830827000005","0.08474651572999993","0.09574375691999995","0.11583624144999989","0.1271816229999999","0.12510127229000018","0.12895740535999986","0.11931133438","0.11493085324999978","0.11444863747999993","0.11862774497000007","0.11411510400000006","0.11545235599999995","0.12157145999999994","0.1263442","0.12544943808","0.12308144044000001","0.134712274","0.11756292396184574","0.1295540209","0.144956969","0.148049189"
"INTL.4415-2-BGD-QBTU.A","        Bangladesh","0.06806524130046455","0.07000049790896759","0.0721217251141754","0.06363681628103854","0.0659382025138726","0.06787927069581846","0.072970216","0.0707957285","0.0758614056","0.0802868965","0.075791885","0.0814988425","0.0802004088","0.0855458165","0.0966321805","0.1082137035","0.1113502662","0.119036501","0.121339067","0.140240665","0.14427258767407594","0.17208258399889798","0.17163222184584223","0.17917584655195812","0.16133001266470584","0.16515938174153202","0.16607283768672793","0.16030853317241806","0.15933563975874387","0.14661581997434806","0.17123934708882999","0.2197268070744298","0.2295481586390579","0.22297238412965406","0.23861204925549398","0.2401332265208","0.2401794","0.26198111302","0.34603618128","0.36964924","0.33419243","0.45544196","0.54531368","0.5774758"
"INTL.4415-2-BRB-QBTU.A","        Barbados","0.014188604357384574","0.0147834125","0.01499460410901124","0.015839370535754176","0.01524745542853143","0.016895328571187515","0.017740095","0.01687107599","0.0153383723226","0.0166727985","0.0175150944","0.0177613765805","0.0182763935856","0.0178030265115","0.0168314660805","0.0174957595105","0.01560515664","0.019200533","0.0197489179425","0.0203697957","0.022365195534084708","0.022597966167879912","0.02286893922674825","0.023124240226241606","0.023267596675760876","0.023591085406506566","0.023627906456259354","0.02279417681860001","0.027069211574100013","0.025500876350900006","0.024542043817099988","0.025764827551900002","0.024089505521600017","0.024345011048100006","0.021297150965109993","0.022528","0.022835","0.0214501663591968","0.02378831","0.02321277","0.0183213","0.01742715","0.01802357","0.01776308"
"INTL.4415-2-BLR-QBTU.A","        Belarus","--","--","--","--","--","--","--","--","--","--","--","--","0.791597976","0.619900305","0.512591765","0.48753415","0.438730788","0.39436133","0.36032435","0.3330231673","0.335808246283424","0.32557122718240605","0.33508545671089596","0.34300201448068","0.3397139617319181","0.31565631377885806","0.3633409325207841","0.33777441437287814","0.3435418280365019","0.3842083443607221","0.31480805940873796","0.36502639639965795","0.3724179074928499","0.33421796649556795","0.3503134115563238","0.2882186582","0.284028","0.25940402600999996","0.28868663249","0.26584808","0.25937206","0.25900859","0.24542453","0.259849"
"INTL.4415-2-BEL-QBTU.A","        Belgium","1.12837983","1.031169895","0.955138205","0.870128975","0.813053147349768","0.852212849048665","0.959582871705075","0.9643301763899","0.99490406411562","0.97529988496786","0.98548123408053","1.053178479507365","1.069960038704472","1.05329175055487","1.163616094709875","1.15980596985629","1.251783807981036","1.281523313721435","1.305179364806065","1.26542319365983","1.298991624928926","1.31344308957292","1.319759315504255","1.38875615054056","1.4175654835224","1.411576401940075","1.385216672181035","1.39198850030891","1.490264700819168","1.312678864993505","1.382156232585925","1.286276187090445","1.25343768710622","1.288762307502445","1.263488412562015","1.296572535510655","1.326338208623334","1.33670192259884","1.424969563255135","1.330686694243085","1.159863087298344","1.28655266452265","1.246127495571645","1.19564444597329"
