Report generated on: 03-22-2025 16:43:03
"API","","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"","coal and coke CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4002-8-CAF-MMTCD.A","        Central African Republic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4002-8-TCD-MMTCD.A","        Chad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000019139779150796146"
"INTL.4002-8-CHL-MMTCD.A","        Chile","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6364709007488045","3.551062815139869","2.150578887598453","2.685387233871776","3.6237905957101946","3.3638601667670396","3.5463322156150245","3.4923620157351185","4.950809685979745","6.666989396357427","6.930747694415354","5.559377885471952","4.769200639143702","4.914325078990379","5.892004472223172","6.4568269785417085","9.113028989904208","11.739315803885317","11.010274340154893","11.377274705326249","8.742507565874497","6.931213150977241","6.897672809594216","6.484132193528852","8.808119484443452","8.627091713792115","10.809227092330648","10.937030167756584","13.858713933381607","12.686800785431304","16.03302901200799","18.280568650828513","20.991144738872475","23.9986618939245","21.878798194260877","24.57474727773452","24.86838386221519","26.20834313408138","26.781880368039435","25.350694066340683","21.995900201428444","24.75259290401942","15.933237784534565","14.772884091969619"
"INTL.4002-8-CHN-MMTCD.A","        China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1309.9852535267282","1312.709602694507","1407.8347110071793","1510.4812142752014","1669.3227115090526","1765.0544970695028","1816.2182902871814","1916.6404100530374","2046.9364151773088","2035.3524066959017","2052.050936279214","2065.188662454863","2134.521878022461","2271.895935878186","2437.5864465518284","2628.4710878178394","2718.59076803749","2561.5766014158307","2551.4113990737337","2628.0384060920946","2789.6775480820984","2903.3036075161144","3105.4730791449088","3688.9444330151505","4472.9942969292","5139.34467795772","5712.141004523539","6136.00899017521","6358.993115216044","6923.858506472719","7691.6906772670445","8478.708671392978","8970.681630361134","9113.558191061687","8939.781469504338","8646.270696038036","8426.841287831909","8456.530941655375","8546.287449820698","8743.61378192758","8748.907126946351","8973.821895210818","9043.386101402833","9574.932185507696"
"INTL.4002-8-COL-MMTCD.A","        Colombia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.230231670847383","8.335924806868347","8.14151660818591","8.381999993858804","8.61132361927881","9.666493361331955","10.051912361405218","10.832990110109042","10.230805416136711","11.22373430829836","11.797360778057648","10.853315908434691","11.73900793570502","12.520656971806902","11.963630830382549","11.943329293368505","10.374752139776362","11.10055388105238","11.677210508997575","9.950440299214716","9.399168424515485","9.375659945453606","8.625423596908448","8.773741416902372","6.074405599158151","5.771118246043168","5.218164812159081","5.380036457703163","2.5679955402999637","5.535561428760091","2.7094922198383666","5.301267871375739","4.356721463323645","6.293965787345302","11.580187099415232","11.12143404949898","11.984862879916074","7.681120603569871","3.9088289019496667","18.18054308978129","15.785471107170796","14.481948280964458","14.965029995037488","15.462554128742681"
"INTL.4002-8-COM-MMTCD.A","        Comoros","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4002-8-COG-MMTCD.A","        Congo-Brazzaville","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4002-8-COD-MMTCD.A","        Congo-Kinshasa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6237575684249662","0.6318125519051967","0.5936831765357424","0.5725806994623515","0.5479352277861179","0.5824254344783047","0.583978726729696","0.594459822661438","0.6033005612168412","0.6145684929465752","0.6202024588114422","0","0","0","0","0","0","0","0","0","0","0.0003931012356631936","0.0045471635399391115","0.00228130267674732","0.006499440745096657","0.023049485374507055","0.019635243347556324","0.030302011057376378","0.034486983262683804","0.024303855693933105","0.0365479098883884","0.029164101917201545","0.03321529119187856","0.012592018837730434","0.017220665579762633","0.03372916343668549","0.03930671757084272","0.04913240872651107","0.08437464099184494","0.043959718157925896","0.025430428228921397","0.03356356055557342","0.052477512282422104","0.731090955364733"
"INTL.4002-8-COK-MMTCD.A","        Cook Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.230308743711088e-7"
"INTL.4002-8-CRI-MMTCD.A","        Costa Rica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00044475818425520236","0.0005024805704538802","0.0005338203635604284","0.000612696205319745","0.0005812061774138317","0.0006499223425921025","0.0006512658188535959","0.08958673491840591","0.08963279207804123","0.2466991072079516","0.18142095157478777","0.09324841033253037","0.0010016862022262838","0.001204596358033084","0.0008242854017808175","0.0008730501940894033","0.0017481742694009767","0.0008501018353889357","0.0008714027395879076","0.001473901788399172","0.001354328925590023","0.001759668816117028","0.0014862357454897158","0.0012123127175622363","0.0016432797170336073","0.0012029171451229184","0.0006517487758090293","0.0007642193319731272","0.07387633336564438","0.05755123847641703"
"INTL.4002-8-CIV-MMTCD.A","        Cote d'Ivoire","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0007392952447580135","0"
"INTL.4002-8-HRV-MMTCD.A","        Croatia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","1.1571973704781102","1.1062494671628378","0.5767174493299336","0.8095377884385135","0.6594125519517867","1.0472752056059886","0.9363237508403307","0.8016974915587848","1.5805273134298865","1.783124508199862","2.167383887724902","2.565355155198443","2.729204749561613","2.64252706218793","2.4762094623646163","2.687929918511923","2.7599938295243005","1.990417955294066","2.725976076760839","2.786557945343301","2.4932358556766094","2.6232964031568735","2.5288189983495193","2.3622164813477777","2.5582364916391063","1.5382149708236301","1.4225004125562768","1.6741494935242198","1.4063414209500626","1.6558205018325118","1.5824392442030581","1.3346549505136303"
"INTL.4002-8-CUB-MMTCD.A","        Cuba","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.42158507177793864","0.48719297705778675","0.5367870894516164","0.4179386956038406","0.4677545927472391","0.5389944022358599","0.5140323483645725","0.4943613560065154","0.48909103875577925","0.5642834112381565","0.49874616727174953","0.323727723829837","0.18891420653091287","0.09879263753115514","0.12833363924935695","0.1270903472224217","0.1098332623094503","0.11706883035600837","0.12549075224509826","0.1275071569797735","0.11814209358269795","0.09914108926874513","0.11328650937626997","0.09963425060247919","0.1016872814663285","0.08267692765814527","0.0840817715722482","0.06944993928845178","0.06340751030450908","0.06563869795999915","0.06824064927220724","0.015810708598907628","0.015202392748193459","0.014586731671028925","0.01780044904480638","0.017021707347800456","0.01862714523723703","0.013491246549274466","0.025057645665024362","0.02752477483372075","0.011501446650397582","0.011846850443135331","0.007196622593340486","0.015506057059996324"
"INTL.4002-8-CYP-MMTCD.A","        Cyprus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.034988048400437906","0.04979068449693006","0.037006587189247306","0.0426136454843462","0.043622914878750085","0.0446321842731556","0.04564145366755949","0.04665072306196338","0.04765999245636727","0.04866926185077115","0.0483821784301929","0.035838650689031776","0.032254785620128595","0.034046718154580186","0.037630631991956875","0.03687234824976788","0.03364235587456605","0.03969797834495719","0.04440790828947485","0.03431520213750198","0.03142019304220777","0.04204029803147178","0.030284269427454158","0.023744213495789843","0.012950563424429266","0.023923182757668193","0.024309000167795896","0.008203058582101519","0.014160825698535197","0.0044197322663550856","0.009769616177830062","0.009206053395745038","0.00036339137445904105","0.00043086838597635005","0.00039989841598342326","0.00031826513744394666","0.00012149302583581772","0.00011615844268075534","0.11306057200194478","0.09987521943086049"
"INTL.4002-8-CZE-MMTCD.A","        Czechia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","93.31300130412397","86.85840920256135","85.50848069056089","87.26901356803566","85.65535061475813","77.54145789770139","67.17650714800521","82.03719725411598","79.74115356984375","77.64492614137872","80.84815154239949","79.76013871081761","77.41676150125187","77.61372514606288","79.96111324253009","74.91396490878383","70.04469158844226","70.51180285006734","71.80612737530093","68.94971246930835","64.0772071789343","64.41261116912504","65.54578093476404","65.68668374393268","64.60726127010874","63.23584553447711","57.26812114533818","48.75797036141558","50.523013299961455","51.85360363684656","41.66680920945963"
"INTL.4002-8-DNK-MMTCD.A","        Denmark","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.001090945943258","17.471489124900916","21.273659006873263","19.934291907906662","21.14034947423113","26.115584712750152","26.387546400724926","26.009511260215387","24.56939690804048","19.89467029554138","21.840866586976585","29.52059584280643","24.23277899728446","25.974199286204623","28.659552353272367","23.998549087785953","32.738432128246565","24.124698331791606","20.44095956232244","17.176810693618798","14.51739148504924","15.252475211410413","15.17112075945449","21.04143205503842","16.186489890622095","13.75468400889313","20.394691699359047","17.325136189035405","15.330806900868353","14.871586458016216","14.559861569312451","12.144487815254745","9.532890177180889","12.039382552529997","9.60688922923333","6.8368060097329355","7.881412958715549","5.8677185023216865","6.042494712284121","3.4547315972567274","2.7217213546292385","4.019173743003543","4.015049791990441","2.539676928075499"
"INTL.4002-8-DJI-MMTCD.A","        Djibouti","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0002412290502832681","0.044707836232753366"
"INTL.4002-8-DMA-MMTCD.A","        Dominica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4002-8-DOM-MMTCD.A","        Dominican Republic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.01524729406253333","0.028316403258990472","0.04879134100010666","0.06098917625013332","0.050533888892967616","0.021128393200939045","0.021781848660761903","0.03702914272329523","0.04625171208281318","0.044616910439704546","0.05089207249653686","0.13532339059043264","0.1807595919564031","0.23062979622317586","0.23498832781736786","0.3318233188077652","0.11758871904804111","0.20987093590804928","0.4455531604572109","0.5088205965366757","0.8350695140408118","0.9391435752051763","1.0372323548673035","1.5339289650213734","1.5867834997303878","1.723583030506773","1.685384304406253","1.6279458759957615","1.730757408160239","1.9094425316850687","1.8787700815651756","2.238741297538654","2.590126979727807","2.76838104397885","2.845602815529426","2.7903430133688145","4.712506891357051","4.722235147460765","5.056056580334731","4.99137845323146","5.374162172434033"
"INTL.4002-8-ECU-MMTCD.A","        Ecuador","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002517018094151192","0.002919565364929206","0.003326313970242686","0.002935519412336286","0.0044024525909854865","0.0052366591411375785","0.008664324867357262","0.027069991392920982","0.007062845574659206","0.014478940846700773","0.01960664926522041","0.04229106309427206","0.03888616348341856","0.05090501887430987","0.06090160957125263","0.05618942462664411","0.06835371195042013","0.03879705764037632","0.042463310712257576","0.04694424770066252","0.04482811572145057","0.030414737730213307","0.05697504123148655","0.05719665551296959","0.038915204748150405"
"INTL.4002-8-EGY-MMTCD.A","        Egypt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.048164584332987","2.6221575853312045","2.7203533743183934","2.5715795930822773","2.6072708245316214","2.7497981295126817","2.755934361776467","2.934529958750645","3.2109952301081366","3.2872643986848242","2.6244197005461816","2.663592494543964","2.596184577514778","3.3763193960506137","3.2723148603077905","2.602601046411143","2.8348366988665887","2.9003784566177147","2.6031734093784067","2.6530440381132294","2.614104887252848","2.842153472002461","2.392583835799347","2.7192141456409833","2.592863382002714","3.0847250222146583","2.98299587063132","3.1282132323550216","2.9021005815200462","2.817896063479237","3.101784191083948","2.7220843028737463","2.2099797703944644","1.8337384805794503","2.0001658200378465","4.30456194921463","5.387901678085367","6.164023657465385","10.299867288014683","8.654692021840729","4.609296640177737","7.287974280878894","6.035078236126799","6.966364661630252"
"INTL.4002-8-SLV-MMTCD.A","        El Salvador","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000951219297430548","0.0016609377871053617","0.0017001011189874517","0.0018160249656894675","0.001880016082062068","0.002083589822746514","0.0024814685207929688","0.002747175777875235","0.001780640888928482","0.0015853558874418484","0.0025936707620282697","0.0023251130498122886","0.0038915022009599156","0.003199520588285676","0.0033936173663401655","0.0028122366156126226","0.0022095991562081554","0.001772573140072497","0.0020778120462732323","0.001924371085597811","0.0022053619066105105","0.002409774770042185","0.0020460214646358735","0.0016830656461152866","0.0018345208964728394","0.002232870400030143","0.0020367622895891674","0.0016319464164644818","0.0018189554897876123","0.001418846451672916","0.0010127307457399686"
"INTL.4002-8-GNQ-MMTCD.A","        Equatorial Guinea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.824930151592742e-7"
"INTL.4002-8-ERI-MMTCD.A","        Eritrea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4002-8-EST-MMTCD.A","        Estonia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","0.4616075865965922","0.46590130287623993","0.15566375840446028","0.17308047780064004","0.28638334491159456","0.3217666680259921","0.14193248467106911","0.1510753063987492","0.15799590686261025","0.1474793911391449","0.1353532125668069","0.06802626975092328","0.15268090702537326","0.12930907747599024","0.09410257150555516","0.18134987199791325","0.27837474468932555","0.187552743297648","0.1292560023188344","0.1578289802163887","0.13854680461443533","0.1354006767961191","0.15694335315443883","0.02681452529245387","0.03897923107259405","0.09339832464106243","0.08314247655815722","0.043577064879534826","0.00869202035451767","0.01283535702706725","0.006595453211282366","-0.019814489902411064"
"INTL.4002-8-SWZ-MMTCD.A","        Eswatini","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3865912936812294","0.36023278913871365","0.292140008985037","0.22404722883132047","0.27456767926556913","0.36462588651359146","0.37780511885816154","0.3624293278628086","0.32069504826629025","0.336070622060746","0.35144619585520176","0.27017426306368636","0.2174573336854061","0.12300616854931862","0.3821977379925319","0.33387388606244167","0.2855500341323514","0.313081835541056","0.6502944713070897","0.6922502928453351","0.5957399807952802","0.6012508790933601","0.5923281066935482","0.5019680842610091","0.49776256401384517","0.45306389141274034","0.4846254876290031","0.49880283479166115","0.4474703589909293","0.40522281952658057","0.3131442902817423","0.3088044191816364","0.2834516472817947","0.15448450521465254","0.1619186279011863","0.19009184873902735","0.19514981351489585","0.26224827003521556","0.3004661973548689","0.34957661928662614","0.3721845350780186","0.48743179552102484","0.27385706239864593","0.41028919368626143"
"INTL.4002-8-ETH-MMTCD.A","        Ethiopia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000426696782413893","0.00008747284039484806","0.00000853393564827786","0.000010667419560347325","0.00001706787129655572","0.000023468323032764115","0.0015332132790213365","0.03138579063813341","0.05319590810340369","0.08036766549790247","0.20869808966090647","0.4779003963035601","0.6208438184122143","0.8640609843881333","0.8768618878605501","1.1222125377485386","1.2416876368244285","1.3270269933072072","1.278046796076955","1.127118953370803","0.9857269623602953","1.4399691778237613","3.426765043343634"
"INTL.4002-8-FLK-MMTCD.A","        Falkland Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4002-8-FRO-MMTCD.A","        Faroe Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2177188808577852e-8","1.2151229265905453e-8"
"INTL.4002-8-FJI-MMTCD.A","        Fiji","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03763154845201043","0.0322556036694068","0.04121550080271035","0.0322556036694068","0.039423524627360394","0.028671651318706876","0.026879675143356915","0.019114434212471793","0.012842509470469568","0.023445052785889466","0.03404759610131051","0.0322556036694068","0.0385872669113227","0.04333600946579391","0.04235788825618594","0.04137976704657796","0.04040164583696836","0.039423524627360394","0.035839564148383594","0.0322556036694068","0.03046362749405684","0.026879675143356915","0.029211729384730753","0.029565789829432573","0.000038228227748740745","0.000006348971589264916","0.000010701681719189974","1.9711737928849585e-7","0.000012008032351020098","0.00001855949724809956","0.000008977800638503311","0.000010635378600702027","0.000005444023620713185","0.0000034531380898993775","0.0000049763178389468454","0.000004612546675350803","0.0000011540326569253756","0.000006674859099623937","0.0000035783100809511645","0.0000019423652722955654","7.26897433190365e-7","0.000005961580353706459","0.000003947140723472875","0.000012142544231806244"
"INTL.4002-8-FIN-MMTCD.A","        Finland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.493072468993905","10.389875765705273","11.087219446449671","11.315064069239712","12.982399715164979","16.67146079323849","14.56992420684584","17.107905402263032","16.28254407818261","16.287054075880896","16.089305335457443","15.538805314393926","13.781262416840823","15.637095199037153","19.87375998355943","16.4267988883842","19.44034891758543","18.152629175894226","13.854816316515354","14.111221622057124","13.995434832320157","15.874105164668926","17.32378713771099","22.96421682347042","20.72582378727285","12.325591251001429","20.195948654361775","18.24668195413607","13.95935191662174","14.267932220589376","17.893945461793745","14.394877834226005","12.089343508049508","14.775511241068884","12.593223232058074","10.502193690271104","12.728919706490583","11.383879340543368","11.44055222551888","9.37733385917517","7.510835924736333","8.407630880067048","8.553245603710096","7.536067494647212"
"INTL.4002-8-CSK-MMTCD.A","        Former Czechoslovakia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","181.2807604630307","180.3273721668797","185.7630441920604","188.32294968040028","192.57770454212812","187.33975904095647","184.2481149184981","184.58642702976007","182.81026761999135","171.26932652494892","167.23262766372625","153.85223952047792","135.61432645538778","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","--","--","--","--","--","","--"
"INTL.4002-8-SCG-MMTCD.A","        Former Serbia and Montenegro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","52.57739172118433","49.27202396727069","45.5391271726172","55.11152016264724","55.44345373422023","59.15241784353177","60.87823970419814","46.25601875863189","50.80577865271993","49.40620711230696","51.96107559132149","55.22664642500924","57.33774398941879","51.4436659553119","--","--","--","--","--","--","--","--","--","--","","--","--","--","--","--","","--"
"INTL.4002-8-SUN-MMTCD.A","        Former U.S.S.R.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1505.0988029474515","1417.9284822052225","1420.503210512721","1414.8216935208902","1401.6040304383127","1382.6848250361475","1401.731157584643","1470.1310820972967","1475.8544043341788","1473.8073165339945","1443.0734629583887","1384.8729867570455","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","--","--","--","--","--","","--"
"INTL.4002-8-YUG-MMTCD.A","        Former Yugoslavia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.72366397835236","114.80886320441752","119.56705944408331","130.69479994610737","142.8748208099648","152.3810177688228","151.87574386673947","152.6010762414354","155.6255981373845","157.19785465431846","158.81236253900323","145.94142857886308","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","--","--","--","--","--","","--"
"INTL.4002-8-FRA-MMTCD.A","        France","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138.90549882155102","123.3579609953602","126.72568106891731","111.78884432183737","108.4307363818685","105.54558640227707","89.62161838778145","80.02290107343225","78.10468036185655","85.57024352954288","83.14395731242458","86.63849421032326","78.14774464912254","62.24999605622211","60.432517854076565","64.99974924246075","66.83664902489865","61.366636712826285","71.06371544035618","64.25353326082379","61.52427574494909","54.538218819061555","54.69349566563441","56.121393847783494","52.529577173839506","58.524448425109654","54.284951792632256","54.53629557106295","51.94414517469459","41.94469341156119","47.15173246132656","38.684343041254785","43.88801776922276","46.17602400683382","34.896951636814926","32.68784418510676","32.01635804481318","36.57170617192473","32.63645701282905","29.14263928502784","22.327428345302614","28.1914072797683","26.819262719144955","25.354577374743997"
"INTL.4002-8-GUF-MMTCD.A","        French Guiana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4002-8-PYF-MMTCD.A","        French Polynesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.140851034764409e-8","1.736554863857741e-7"
"INTL.4002-8-GAB-MMTCD.A","        Gabon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.23593903792750207","0.23021391582738648"
"INTL.4002-8-GMB-MMTCD.A","        Gambia, The","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4002-8-GEO-MMTCD.A","        Georgia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","0.831274912416716","0.6185070273457138","0.5574264259295657","0.0902614805169605","0.04771113416642369","0.0697485393884785","0.10811835761302602","0.11537025833370647","0.0658906016697214","0.07995025386632316","0.07094096305524454","0.15061185149303585","0.19944586754310392","0.23806892063016227","0.22203540292707136","0.48353296901050075","0.5475454089568392","0.6436070985773767","0.5038745529049073","0.7005509131446213","0.9227278320072874","1.2113720981032647","1.2282456591292856","1.1891051065897884","1.1904133020355405","1.2233315011003738","1.2947240081505575","1.0627856683183832","0.8351301162923038","1.0001718255376892","1.130470931135293","0.8122612227346953"
"INTL.4002-8-DEU-MMTCD.A","        Germany","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","478.24066590220053","438.57930693858003","412.4589348738438","389.12299078880835","377.449012735134","383.2786159144322","369.32325508692696","356.81418596162126","334.5662594531407","345.0561603291451","345.81640350278957","343.7372303972987","349.52930019033386","346.1696249913083","328.3719877934164","335.7356225701086","349.35471911360054","325.22414852061894","296.0813499279153","314.77377258971364","313.3145947920028","325.03262413556916","330.39163838932484","318.632833218022","316.73429222144904","305.0698255094705","305.1361238061543","290.79839559358606","218.6357647171983","173.73513078780556","210.55284275125334","226.2114105752812","163.4068476074941"
"INTL.4002-8-DDR-MMTCD.A","        Germany, East","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","457.27021168906145","465.8840972100436","466.5758510944262","466.58983627506115","480.2324264195287","484.07225211030726","482.68283565349907","470.9455776390945","464.38187395345795","457.3876126058279","423.79545873728694","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","--","--","--","--","--","","--"
"INTL.4002-8-DEUW-MMTCD.A","        Germany, West","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","296.7439506741343","302.761009251553","307.71443628108887","307.1315244165414","311.075941147182","316.00272335649095","318.9267381166555","312.79000056385104","306.664570802371","299.8562544811831","280.37532239727875","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","--","--","--","--","--","","--"
"INTL.4002-8-GHA-MMTCD.A","        Ghana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0016803578030387095","0.06460275441125353","0.0905152628909636","0.10707120144358072","0.11672900424363891","0.1110571405147581","0.1158777970088052","0.15970112183992297","0.10156828225846054","0.22077586375952607","0.18158246063770778","0.10675111825061584"
"INTL.4002-8-GIB-MMTCD.A","        Gibraltar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.626960681017347e-7"
"INTL.4002-8-GRC-MMTCD.A","        Greece","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.68657912195073","14.394278280193923","15.042799201298184","18.816255800980315","19.62869345248793","22.609782281845984","23.03233720902179","25.47681109361129","28.29129125169685","28.91979289699946","29.39032985720449","29.285664242568522","31.998553507269257","30.8526958726161","32.502463480134296","31.851183057969358","32.84120542081428","32.35509778108258","33.56406244178956","33.35254088115569","35.32828655592382","36.89723921489755","36.89417516220799","37.12564061185022","37.592768309179164","36.8452054664209","33.582140061984745","35.00478700767702","34.055654495387316","33.67800360622954","30.568955315936186","31.44363549829678","32.2437444945031","28.416422115800703","27.205790783141467","22.69042326605358","17.660810071442278","19.65246015179356","19.062633199432934","13.403882193773658","7.31308718956004","6.419354665605119","6.494682743110889","10.793931871826306"
"INTL.4002-8-GRL-MMTCD.A","        Greenland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000613595488577569","0.000012253566109710495"
