Report generated on: 03-22-2025 16:44:10
"API","","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"","petroleum and other liquids CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4006-8-TCD-MMTCD.A","        Chad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.27621","0.3","0.3","0.3","0.1","0.2","0.3","0.2","0.2","0.2","0.3","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.297427197665387","0.3","0.3","0.3","0.3278427426487457","0.3161410668389523","0.33493092052879453","0.3337397354538534","0.957926","1.527515","1.6354449","1.7162899","1.7021042","1.7911691","1.9974808","2.0017925","2.054"
"INTL.4006-8-CHL-MMTCD.A","        Chile","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.462328349868814","12.716419209859447","11.93738469968777","12.828721470397676","14.15249","13.719484","14.477614","15.067519","16.722431","18.931951","19.936412","20.56143","22.373548","24.545774","26.352851","29.075991","31.20698","33.390356","34.12383","35.191918","33.306442","32.151252","32.711639","33.552109","35.845875","38.272359","39.254732","50.239758","52.631934","49.221129","45.467001","46.919878","46.889243","47.901049","46.603237","47.203431","49.529426","49.852074","50.887731","51.22767","45.70108","49.90592","56.21183","55.50364"
"INTL.4006-8-CHN-MMTCD.A","        China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","255.87168","247","240","249","252","274","294","313","328","347","335","364","375","426","444","476","482","539","536","572","643","658","693","717","850","889","928","783.5","995","1107","1103.0293912097045","1157.4656835180072","1226.9594329158856","1299.078628892797","1359.8037275138402","1407.2242497243521","1429.27463244669","1491.0671966","1513.6143448","1651.7152615","1655.4809426","1742.4735068","1720.0903334","1846.649"
"INTL.4006-8-COL-MMTCD.A","        Colombia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.242794117309558","21.57950065945775","22.105829943905903","22.632159228063752","22.958050785259395","22.500576907311835","22.566368067687794","24.007926033780397","25.875627464300702","27.124995745680838","26.403117208687302","27.134624697139895","30.77743009376758","31.209926575590345","31.680266582322115","29.995967357980117","31.402785874181593","33.42676603215349","31.91941986672892","30.120254934317273","30.0056061683919","29.328962861718306","29.296435530942137","28.310677228859088","30.629630930870665","29.95016880948175","31.549317974131817","30.37301623820043","31.119687838698358","30.705951940843494","32.404952930806424","38.08637510905808","41.902075200267795","43.240574727015876","43.73765926672604","44.128775","47.050113","43.875749","45.816049","48.271","37.362","49.857","54.001","49.727"
"INTL.4006-8-COM-MMTCD.A","        Comoros","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04142","0.04134","0.04134","0.04134","0.04204","0.03554","0.03775","0.05033","0.05347","0.05349","0.07","0.06686","0.06749","0.0675","0.07069","0.08324","0.08346","0.08346","0.08661","0.08661","0.09636","0.09954","0.1","0.1","0.1","0.1","0.1","0.12101908035681262","0.1","0.2","0.1","0.1513223202843844","0.15467224560879422","0.19195971179336765","0.17072989242911174","0.185697","0.218082","0.277500278","0.301926504","0.2199274","0.2607378","0.3935457","0.4207925","0.436"
"INTL.4006-8-COG-MMTCD.A","        Congo-Brazzaville","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6985","0.8","0.7","0.6","0.6","0.8","0.8","0.9","0.8","0.9","1","0.9","0.9","0.8","0.8","0.7","0.7","0.7","0.8","0.6","0.6","0.8","0.7","0.9","1","1.1","1.2","1.3868260807539425","1.4","1.7","2.5","2.1800085543824506","2.0788410699078343","2.4886010877776084","2.530443140316962","2.430184","2.414699","2.03944","1.70713","1.7093384","1.5520909","1.6022991","1.77671","1.826"
"INTL.4006-8-COD-MMTCD.A","        Congo-Kinshasa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.71259","2.9","3","3","2.8","2.7","3.2","2.8","3.5","3.3","3","3.2","3.7","3.9","2.9","3","3.2","3.1","2.9","2.5","2.1","1.4","1.2","1.2","1.7","1.7","1.7","1.7485783843824305","1.651114179452313","1.7","2.4","2.779647673368037","2.674933097008457","3.9843517251652454","5.402108765792609","3.137905","2.361898","2.5660634539807976","2.556642453972466","3.6880405","3.766","3.693","5.007","5.152"
"INTL.4006-8-COK-MMTCD.A","        Cook Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02812","0.05604","0.05513","0.05551","0.05542","0.05539","0.05374","0.05373","0.05373","0.04739","0.04738","0.03862","0.04785","0.04783","0.0478","0.04763","0.04775","0.04775","0.04774","0.04774","0.05729","0.05729","0.05729","0.05728","0.06365","0.07001","0.07469","0.07010562087688418","0.09059","0.0730957804445","0.08796779999999996","0.09872619999999999","0.10467613698630142","0.10410530000000011","0.10980100000000002","0.10157439999999986","0.105116255329","0.11183245998967302","0.11233269999824202","0.113","0.077","0.081","0.099","0.103"
"INTL.4006-8-CRI-MMTCD.A","        Costa Rica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3409749671710047","2.3345788607033247","2.1886676816800223","2.3345788607033247","2.0483530961062835","2.1886676816800223","1.9698009136075165","2.258311889937694","2.6750073336482414","2.809970872284454","2.6910752000865332","2.8378502931282523","3.577531495870671","3.935262231187675","3.9983677113834917","4.592163328547138","4.340589425159128","4.4651041934895295","5.040201880080785","5.509119911383112","5.391587364077388","5.321156953780406","5.437998140657853","5.53590958473998","5.3268397092618525","6.177888047878482","6.656301552964383","7.2229295591655545","7.145647379913699","6.74345478709228","6.961416366281483","7.080506921232681","7.031643139726033","7.314635999999995","7.455905999999989","7.141522","7.721484","7.894798","7.922236741774","7.95599","6.51291","7.56639","7.84613","7.8523"
"INTL.4006-8-CIV-MMTCD.A","        Cote d'Ivoire","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.01485","4.3","3.9","4.2","4.1","4.3","4.8","5.3","5.6","5.6","4.6","3.8","3.9","4.4","4.6","4.5","4.7","4.1","3.8","4.4","4.7","3.2","3.3","3.3","3.9","3.9","3.8","3.2","3.4","3.5","3.7","3.350619423310484","4.731532167948731","5.54380559744819","5.971603926795682","6.345646","6.924189","6.898578","7.057397","7.3636588","6.8356238","9.0019515","11.324154","11.641"
"INTL.4006-8-HRV-MMTCD.A","        Croatia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","9.7","9.6","12","14","12","12","14","14","13","13","14","14","14","14","15","12.303169136123733","14","13","11.075851799639238","10.886112144197824","10.002515928168972","9.415334532548224","9.211140731643432","9.591954","9.526353","10.611656","10.316187","10.066043","8.4981168","9.0206784","9.892617","9.858"
"INTL.4006-8-CUB-MMTCD.A","        Cuba","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.48969","30","33","30","31","31","34","34","35","35","35","32","29","28","29","31","30","32","32","32","31","32","33","32","32","28","24","17.9","27","27","26","23.111370792339233","26.43233970741461","25.082107003809725","25.56727604143654","27.817894","20.917252","18.983948","20.656989","20.157497","17.764325","15.950775","18.565901","18.12"
"INTL.4006-8-CYP-MMTCD.A","        Cyprus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.82934","2.4","2.6","2.9","2.9","3.1","3.5","3.7","3.9","4.7","4.9","5","6","6.1","6.8","6.7","6.7","6.7","7.2","7.8","7.4","8.1","7.9","8","8.5","8.7","9.2","8.825739808897094","9.7","9.2","8.506922316709574","8.433691850679748","7.923397950191842","6.967086964653042","7.0332557427352365","7.309827","7.953099","8.197774536","8.225635437","7.1850387","6.0851802","6.265635","6.70576","6.737"
"INTL.4006-8-CZE-MMTCD.A","        Czechia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","21.175448284993696","21.190108284993695","19.315074","20.197381","19.969022","21.126062","20.578234","19.932752","20.763273","19.550991","20.996291","22.792167","23.370261","23.213245","23.883649","24.165729","23.459822","22.426015","22.265126","21.609845","21.268649","22.240053","22.797878","23.038477","24.902501","25.096686","25.52565","22.83331","24.57805","25.2227","25.70683"
"INTL.4006-8-DNK-MMTCD.A","        Denmark","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.30702061786417","35.799179694177454","32.689654826759366","30.59322110596549","30.865606","31.947684","31.16695","31.987666","30.467389","28.979484","28.620616","28.927176","28.639232","29.694806","31.777669","31.3218","31.919906","29.954335","30.150294","29.532412","28.112817","28.965901","27.158747","27.821671","27.416846","27.204314","28.393582","28.389497","27.122177","24.700035","24.858958","24.250942","23.037786","23.038269","22.961161","23.247937","23.590855","23.426065","23.868053","24.63544","20.35254","20.74044","22.02893","22.53489"
"INTL.4006-8-DJI-MMTCD.A","        Djibouti","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.45833","1.2","1.2","0.9","0.7","0.7","0.7","0.7","0.7","1.7","1.7","1.7","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.9","1.9","1.9","1.9","1.9","1.9","1.7","0.9821688652798356","1.7","1.2","1.2","0.6422043833480919","0.8510721929148811","0.9139891334773979","0.9268092647371916","0.817987","0.742559","0.6403579600231878","0.674698260030369","0.6834936","0.5954936","0.6194936","0.6194936","0.64"
"INTL.4006-8-DMA-MMTCD.A","        Dominica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02679","0.03498","0.03502","0.03498","0.03501","0.03991","0.04022","0.04337","0.05548","0.05862","0.05852","0.05845","0.05909","0.06224","0.07183","0.08101","0.08119","0.08116","0.0843","0.0843","0.07958","0.1","0.1","0.1","0.1","0.0924","0.1","0.12124643593415718","0.1","0.1","0.1","0.1700956174732486","0.169940462909991","0.16129199364524482","0.17174985154887376","0.18743","0.18855","0.1774358794915979","0.1859837017913472","0.18","0.165","0.167","0.17","0.168"
"INTL.4006-8-DOM-MMTCD.A","        Dominican Republic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.43528","5.2","5.6","6.7","5.9","6.1","6.8","7.5","8.3","8.1","9","8.7","9.8","8.6","9.7","11","11","12","12","14","16","16","17","16","16","16","16","16.1","16","15","15","16.062656961054348","16.681315380117308","16.1186410397773","15.429368923181633","17.599679","18.940826","16.850974","19.99625015","22.0401528","16.1196199","18.249951","20.563527","19.872"
"INTL.4006-8-ECU-MMTCD.A","        Ecuador","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80931","12","14","12","12","12","13","13","13","12","14","14","17","15","17","17","18","18","19","18","18","19","20","20","21","22","24","23.4","25","28","35.514934","35.220785","35.982397","37.379665","40.908733","37.747777","35.724943","33.75358","36.552086","34.275201","27.6034405","34.6002659","38.459882","37.711"
"INTL.4006-8-EGY-MMTCD.A","        Egypt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.21362","43","46","54","59","62","66","67","67","67","71","69","68","68","70","71","77","81","84","85","80","77","80","81","87","89","93","91.1","96","96","94","110.73916035838414","112.06785187946885","119.52187531144334","128.28170959921482","128.842568","121.225381","115.411349","109.739597","109.4409369","89.2931034","107.3884023","110.976086","114.507"
"INTL.4006-8-SLV-MMTCD.A","        El Salvador","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.98901","1.7","1.6","1.8","1.8","1.9","2.2","2.2","2.3","2.2","2.4","2.8","3.2","3.2","3.6","4.6","4.4","4.7","5.5","5.5","5.5","5.7","5.8","6.1","6","6.2","6.2","6.2","5.9","5.9","5.9","6.400534835962075","6.557031794317864","6.267014491811335","6.439962738219125","6.885362","6.927231","6.310517","7.044276","8.1244775","6.4128479","7.6019951","7.984984","7.745"
"INTL.4006-8-GNQ-MMTCD.A","        Equatorial Guinea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05549","0.05537","0.0694","0.06999","0.06975","0.07977","0.08493","0.08022","0.07866","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2339680329655607","0.3","0.5","0.7","0.7459576499522468","0.7257209215686764","0.7480977124085115","0.7472524387711507","0.735235","3.024524","2.980711","2.491677","0.985","0.814","0.815","0.865","0.896"
"INTL.4006-8-ERI-MMTCD.A","        Eritrea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","1","1.1","1.1","1.1","1.3","1.1","0.6","0.8","0.7","0.8","0.8","0.7","0.7","0.6845807623812358","0.7","0.5","0.7","0.5319043566601949","0.5543519592360415","0.578195163486717","0.6036684340087298","0.5935000884776369","0.630792","0.6548228095786931","0.7424558095852776","0.617","0.606","0.644","0.71","0.733"
"INTL.4006-8-EST-MMTCD.A","        Estonia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","5.117977","5.380994","4.972995","3.829567","4.174598","4.121684","4.055676","3.756624","3.128766","3.572471","3.703456","3.580636","3.737662","3.73507","4.028735","4.314863","4.187102","3.7194","3.928156","3.875526","4.653541","4.564372","4.265394","4.280716","4.290336","4.427359","4.447382","3.97945","4.04057","4.03018","4.14532","3.97717"
"INTL.4006-8-SWZ-MMTCD.A","        Eswatini","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.29185","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.4","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.6","0.6561875593256227","0.6","0.7","0.7","0.7007083719073821","0.6979152100823851","0.7274094850340128","0.7534669308095182","0.787861","0.8683125","0.8607728526298065","0.903040332000399","0.9754485","0.9622989","0.8432989","0.8892989","0.916"
"INTL.4006-8-ETH-MMTCD.A","        Ethiopia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.70001","1.7","1.9","2.2","2.1","2.5","2.6","2.9","2.8","3","3","2.5","3.6","3.3","2.2","2.4","1.7","1.7","2.6","3.3","3.5","3.6","3.9","4.2","4.3","4.6","5.2","5.6","6.4","7","6.5","6.917992641859789","7.2098169656484465","8.748884965732465","9.914503869017906","10.619113","12.0749","11.862181899117289","12.733395863829259","15.1919781","12.6294502","13.4035705","14.854528","15.092"
"INTL.4006-8-FLK-MMTCD.A","        Falkland Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01168","0.01151","0.01151","0.01151","0.01154","0.01442","0.01598","0.01598","0.03171","0.02833","0.02519","0.02519","0.02544","0.02544","0.02545","0.02861","0.03178","0.03496","0.0286","0.0286","0.0286","0.0286","0.03178","0.03177","0.03505","0.03813","0.04129","0.04767706672081129","0.04578","0.0476393593049","0.0476639838827167","0.04206895713702377","0.04299421253486549","0.04296026451381593","0.04294548302638767","0.045031","0.046769","0.044814698614433705","0.046408069858176394","0.0356144","0.0384146","0.0376109","0.0376234","0.036"
"INTL.4006-8-FRO-MMTCD.A","        Faroe Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.6","0.6","0.6","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.8","0.6577644124430768","0.7","0.7","","0.6895112118540166","0.7076728749859347","0.7756364261141093","0.6953709702849447","0.741409","0.747048","0.843090809","0.8698147829967423","0.762","0.782","0.809","0.74","0.742"
"INTL.4006-8-FJI-MMTCD.A","        Fiji","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.26172","0.8","1","1","0.7","0.7","1","0.8","0.8","0.9","1","0.8","0.9","0.9","0.9","1","1.1","1.1","1","1.1","1.4","1.5","1.7","2.2","2.6","2.5","2.3","2.5290457902771126","2.3","1.4","1.6824780432196713","1.2008543255683013","1.1807884312906027","1.2679816916189042","1.4300567542544658","1.5194557622958904","1.4483104315068493","1.6069953","1.6491764752779106","1.5261204","1.0195619","1.1795619","1.3531853","1.432"
"INTL.4006-8-FIN-MMTCD.A","        Finland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.52348592206301","31.69293699633029","31.067333017791373","29.09698498670034","30.809637","29.260617","31.130804","31.867511","31.357359","30.898494","31.51724452332913","30.644577","30.271816","28.329628","29.570663","28.776416761664564","28.943197","28.685966","29.756977","29.854046","29.860873","30.419628","30.956297","31.514631","31.030058","30.442348","30.842481","31.008465","29.523946","27.628195","28.823585","28.29724","27.115025","27.692752","27.052412","27.596708","27.725477","27.686549","27.773567","27.84816","24.87935","24.33385","25.39304","23.0693"
"INTL.4006-8-CSK-MMTCD.A","        Former Czechoslovakia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.13253422294166","50.67524033842137","44.00577196701458","42.04591899299875","42.278594058545316","41.925904239793745","40.9704090110116","41.07491741691032","38.6816359603931","39.41333468577487","35.200550930778604","30.5705176298074","29.35108653388945","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","--",""
"INTL.4006-8-SCG-MMTCD.A","        Former Serbia and Montenegro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","7.6","4.5","4.3","4","6.7","8.8","8.1","8.1","8.8","11","11","12","12","12","--","--","--","--","--","--","--","--","--","","","","--","--","--","","--",""
"INTL.4006-8-SUN-MMTCD.A","        Former U.S.S.R.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1275.36058","1270","1290","1269","1269","1275","1317","1316","1278","1248","1222","1206","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","","--","--","--","","--",""
"INTL.4006-8-YUG-MMTCD.A","        Former Yugoslavia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.41204","41","41","38","47","48","43","46","46","46","47","36","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","","--","--","--","","--",""
"INTL.4006-8-FRA-MMTCD.A","        France","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","284.12302966927126","241.7276387698184","235.7420663435884","232.44238752307243","241.087619","235.218663","237.129626","238.025406","238.701711272","245.356902272","243.825785464","256.395017464","255.983237656","250.988892656","245.567412848","251.61001204","257.236942172","255.08193714","268.201862076","266.896505076","263.861730948","268.397675496","260.853632336","262.338098948","264.490232656","262.85797472","262.758187616","258.711473648","256.545392356","249.407030776","243.619802616","245.420970132","240.69565484","236.904536776","233.025814808","235.036325872","231.392676292","232.414541164","226.298577292","226.32854","187.60302","201.44972","209.3638","209.39993"
"INTL.4006-8-GUF-MMTCD.A","        French Guiana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.34991","0.3","0.4","0.4","0.3","0.3","0.4","0.4","0.5","0.6","0.7","0.8","0.6","0.9","0.9","1","1","1","1","1","1","1","1","1.1","1","1.1","1.1","1.0430266379010096","1.1","0.8","1","0.8257362916213896","ie","ie","ie","ie","","","","ie","ie","ie","ie","ie"
"INTL.4006-8-PYF-MMTCD.A","        French Polynesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2109","0.3","0.4","0.6","0.8","0.7","1","1","1","1","0.9","0.9","0.9","0.9","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.9","0.9","0.9","1","1.0732998374439475","1","1.1","1.0699342842599286","1.0327059882188332","1.005109148547599","1.0178319555475996","0.9944214358215729","1.0402681588215725","1.022256868327","1.000152325980482","1.0296530812753588","0.7973429","0.7372026","0.5742961","0.9541714","1.01"
"INTL.4006-8-GAB-MMTCD.A","        Gabon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.55133","1.7","1.6","2","1.7","1.5","1.5","1.5","1.7","2.4","2.4","2.3","2.4","2.3","2.4","2","2.1","2.2","2.1","2","1.8","1.8","1.7","1.8","1.8","1.8","2.1","2.2143519272824626","2.6","2.2","2.842256","3.051117","3.072911","3.354363","3.25915","3.296102","3.30557","3.236181","2.563767","1.9924636","2.0633508","2.2522173","1.94134","2.005"
"INTL.4006-8-GMB-MMTCD.A","        Gambia, The","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1523","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.45745694573080314","0.4","0.4","0.5","0.5311554550881503","0.5111679944864964","0.5160490139083337","0.573964564349981","0.587984","0.592758","0.5900980999820011","0.5941987000100921","0.523","0.442","0.508","0.522","0.537"
"INTL.4006-8-GEO-MMTCD.A","        Georgia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","4.3","2.5","1.1","1.2","2.1","2.2","2.3","2.5","2.2","1.7","1.6","1.6","1.7","1.9","2.1","2.137004305301782","2.1","2.7","2.911861775881429","3.0721045862944587","3.0584059708224047","3.1360580493150687","3.307601813698635","3.731459","4.527405","4.191488","4.143585084567442","4.009171","3.7477158","4.1532498","4.285542","4.469"
"INTL.4006-8-DEU-MMTCD.A","        Germany","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","383.464445","384.791912","390.480369","381.150853","382.349189","391.073995","382.325306","381.876143","368.869265","365.720472","373.421686","360.443624","353.786116","348.084047","342.626133","346.328308","313.165158","334.543688","321.186674","325.379913","315.544455","317.044603","322.654846","312.212123","313.889751","313.961296","319.61758","311.160065","317.35593","287.83643","278.11429","289.74178","277.68808"
"INTL.4006-8-DDR-MMTCD.A","        Germany, East","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.945536400781364","49.603551487359894","50.57493330732005","44.52518419418182","49.76494053743321","46.8332367423404","48.485401212337024","46.5055826753309","43.462572752417806","32.00072934390946","31.450082290265613","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","--","--","--","--","--",""
"INTL.4006-8-DEUW-MMTCD.A","        Germany, West","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","338.63159753063974","292.98796453677295","291.59147185327043","283.84241862353645","300.2508789616895","317.3744924190837","338.6060039697516","329.95958564926434","328.7585959211949","315.148038674497","329.8019863830082","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","--","--","--","","--",""
"INTL.4006-8-GHA-MMTCD.A","        Ghana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.22666","1.9","2.2","2","2.3","1.9","2.4","2.7","3.1","3.6","3","3","3.4","3.5","3.9","4","4.1","3.8","3.8","4.5","5.3","5.2","5.5","5.9","6.5","6.5","6.7","6.675884551455545","7.4","7.5","9.1","9.326884493525721","10.325326436683964","10.928006413489157","10.911289859539302","11.646753","14.385879","12.843003","14.43669","12.0375264","12.7642007","14.261861","12.977826","13.349"
"INTL.4006-8-GIB-MMTCD.A","        Gibraltar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.48881","0.5","0.5","0.4","0.4","0.8","1.4","1.5","1.9","1.6","1.7","1.7","3.1","3.2","3.2","3.2","3.2","3.2","3.7","3.2","7.3","4","4","4.1","4.3","4.4","4.5","4.589873438521549","4.6","4.9","14.002369375342461","13.936278375342475","14.057587202739725","12.941425202739728","12.229625030136987","12.527962","12.779891","14.167233000009729","13.837330000010633","14.038","14.198","13.864","15.425","15.458"
"INTL.4006-8-GRC-MMTCD.A","        Greece","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.16741920672793","33.62353167935589","35.22473547639975","33.97550180992475","35.25594","36.389946","37.32792","40.598175","42.707051","45.267951","47.662024","48.132492","49.342078","50.665842","51.899975","54.054714","55.908949","56.835588","59.706369","58.251436","60.673607","61.384839","61.809143","64.696562","63.435171","64.155284","66.967055","67.977794","64.911966","60.71817","55.528921","53.113176","46.54118","42.911295","42.794356","44.552886","44.37766","45.67308","45.053668","46.40108","37.42689","39.9586","45.27827","44.64921"
"INTL.4006-8-GRL-MMTCD.A","        Greenland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6023562579736553","0.6","0.6","1","0.8335022185851816","0.6569769758110569","0.6380215622102539","0.5683525430406089","0.614472","0.620367","0.6106891720972196","0.612110253","0.5610956","0.5280137","0.5140182","0.5350159","0.527"
"INTL.4006-8-GRD-MMTCD.A","        Grenada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04574","0.05254","0.05828","0.05632","0.05836","0.05954","0.06935","0.07109","0.07745","0.08059","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.3","0.23133353288342803","0.3","0.3","0.3","0.27463233563509115","0.286340167090409","0.32332734779936967","0.27105927166818944","0.289772","0.298309","0.32244384028206985","0.3171363812827329","0.374295","0.3221168","0.3461564","0.3551845","0.348"
"INTL.4006-8-GLP-MMTCD.A","        Guadeloupe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.48529","0.7","0.9","0.9","1","0.9","0.9","1.1","1.2","1.3","1.4","1.5","1.4","1.6","1.7","1.7","1.7","1.7","1.7","1.7","1.8","1.8","1.9","1.9","2","2.1","2.2","2.4430792428519656","2.4","2.1","2.1","2.513874843554901","ie","ie","ie","ie","","","","ie","ie","ie","ie","ie"
"INTL.4006-8-GUM-MMTCD.A","        Guam","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.510529879404682","4.90131357450519","3.7810133289878745","3.640975798230958","1.2637907564930027","0.6441726413992098","1.0794386945188097","0.7704324218956681","0.794030611556828","0.7050684921062315","1.851800952002471","2.0672054070820596","2.4847267992662445","3.326484775845955","4.859856973268141","3.6120515055405606","3.1974635624494474","3.635363577003565","3.0222838884861467","3.3772214418520785","3.3729749585742446","4.7727721821887785","3.3114579787112013","2.7349952745756982","3.1134643751049076","3.7204271759176035","4.034352495450829","2.9307640903864756","1.8442872548285558","2.9223847578017654","2.58895718198867","2.2844622400738537","2.1695817175024463","1.816095434992681","1.7984643929446362","1.8275907485562377","1.6152302535242755","1.8282970696353515","1.8282970696353515","1.829","1.737","1.83","1.83","1.819"
"INTL.4006-8-GTM-MMTCD.A","        Guatemala","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.09952","3.6","3.5","3.7","3.2","3.6","3.2","3.2","3.5","3.6","3.8","3.6","4.4","4.8","5.4","6.1","6.3","7","8.5","8.7","8.6","9.5","9.3","9.4","9.8","10","10","10.414571946937494","9.9","11","9.6","9.865846354238444","10.014340263021925","10.061275149752186","10.595509847346493","12.133803","12.61943","13.291494","14.41823","15.4775493","14.5378116","16.6776692","16.98597","16.232"
