Report generated on: 03-22-2025 17:03:28
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"INTL.4411-2-BTN-QBTU.A","        Bhutan","0.00001721758366854701","0.00001805833641568454","0.000019070883856324168","0.000019968901501296233","0.00001943399533205991","0.00002065295667857347","0.000026639415125641036","0.0003149294901212254","0.00033176140027669116","0.0003547079360112039","0.0003776544717457166","0.00040060100748022927","0.00042110169298312326","0.00044282530360182656","0.0007532379676798077","0.0007916431500803261","0.0007997269090953607","0.0008078106681104105","0.0008255275196088242","0.001016087906409136","0.0012066482932094479","0.001237796261244709","0.0013400082618973928","0.0012513207001219838","0.0014889859472867004","0.0016914678894616628","0.001718812094549509","0.0017178628639867705","0.001716913633424184","0.0016344818252044186","0.001743088838431286","0.0016371575332692063","0.001531226228106975","0.0015584393375390646","0.0016519065616150438","0.001728534525942707","0.002172303643709127","0.003089036296069733","0.0033476667140843143","0.003374929911132236","0.0032437036523991864","0.003777276563940317","0.0043487700699206076","0.000055395709334120454"
"INTL.4411-2-BOL-QBTU.A","        Bolivia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00022765895639896886","0.00022565972812467822"
"INTL.4411-2-BIH-QBTU.A","        Bosnia and Herzegovina","--","--","--","--","--","--","--","--","--","--","--","--","0.022893480388685484","0.019841016336860473","0.02136724836277285","0.025030205224961993","0.02579332123791945","0.08322543237300026","0.10737042302293365","0.10335643279478383","0.11350587576710136","0.11182702053859694","0.11953449226945467","0.10174946593308175","0.09032041002771521","0.07817968732869345","0.08351434524878147","0.08867555084587592","0.10017354276533857","0.12597692821884757","0.1305748950828985","0.14465629199948782","0.13684049631373754","0.1304759523157367","0.13579887209193292","0.13445199485182646","0.13639511288950854","0.14568148316770202","0.14107826612802685","0.126301871770417","0.12840964027378834","0.14532600518327848","0.22888747364252762","0.20768966535541425"
"INTL.4411-2-BWA-QBTU.A","        Botswana","0.008660525627020825","0.009356616858931906","0.010099700846678984","0.009867169792226257","0.009751175033588183","0.010819193267353812","0.012119370247750557","0.012351122837446436","0.01462742255459072","0.015765335490445655","0.01769876243277497","0.017092029847259948","0.021835503849513445","0.020802823856808435","0.020116168306420587","0.020465326131362094","0.017251401928327383","0.015797979753815864","0.01862257444518216","0.015934036818715653","0.020853959969428217","0.02032021237056274","0.021155788899387063","0.01904740488684062","0.019670410596053022","0.02194619883179744","0.022760329347822204","0.020602499494255754","0.018515781521323126","0.016843080240659364","0.01614967405559554","0.0173544225074879","0.015130344555076752","0.014232073835497825","0.016837001069107106","0.027546500672381753","0.038035577144206766","0.03581957374317908","0.033554486665812025","0.031321952397112766","0.029050749082099984","0.03282082052726363","0.051234464247284214","0.03019080575133786"
"INTL.4411-2-BRA-QBTU.A","        Brazil","0.21371588852124718","0.22331390669326096","0.2313411676134241","0.2645993959803428","0.3331736789501142","0.3926562363349941","0.40358039808697443","0.41748125113935713","0.40165630688894016","0.40674301590948664","0.4004818354017525","0.4321948258368005","0.4155636320237234","0.42211066418962495","0.4287572535395524","0.44699243197853666","0.4653509627176752","0.4656310702131949","0.4488405379945182","0.490918403292517","0.5083484249177446","0.5037740184778479","0.45699170425093516","0.47445513772812525","0.5063002742026904","0.5020323588867754","0.5076518363800071","0.5337057406273018","0.5224345459262729","0.448282609899258","0.5613112815552799","0.5942577676447288","0.5974511309942081","0.642566214415861","0.69675958554613","0.6816101448116024","0.6486221608858722","0.6873326299409991","0.6658263139837907","0.6307871600928613","0.5603481506431921","0.6611889379071005","0.5296156437464453","0.4879480392065054"
"INTL.4411-2-VGB-QBTU.A","        British Virgin Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-2-BRN-QBTU.A","        Brunei","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.004137803697637158","0.014558356597984566","0.015731780094569263","0.014817193203224463","0.010262348468722215"
"INTL.4411-2-BGR-QBTU.A","        Bulgaria","0.37598986952039504","0.3749736998420587","0.3964408309215698","0.4041666333368331","0.404966714968088","0.4094364236662402","0.4143531089655228","0.4276397899245217","0.40926751093405206","0.39568624638481864","0.3790452405758135","0.3327543498698492","0.2972194353687633","0.30107351748802147","0.29245063668913523","0.30771500616100445","0.30619624028595627","0.3061759031623894","0.27153025539583436","0.24039860488423206","0.2517071064764829","0.26155260863707097","0.23984377626797276","0.2737493006929696","0.2647753661951639","0.24995148914604315","0.2545072608855489","0.2813052088646476","0.2702857553801425","0.24777210414662226","0.2625533884589279","0.31770139979610423","0.2809480552411671","0.24314667942967988","0.261017402977658","0.2687447028505924","0.23293107433349072","0.25438503402527646","0.22908606949919194","0.20847184189998283","0.16824826464549109","0.2101626065917938","0.2521708080012619","0.1445218561828664"
"INTL.4411-2-BFA-QBTU.A","        Burkina Faso","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-2-MMR-QBTU.A","        Burma","0.000961977400561146","0.0014176510511357625","0.0016961180906627964","0.0017973789784534646","0.002202422070304948","0.002177106905771167","0.0024808891098319352","0.0018733244720547805","0.00164548776159526","0.00164548776159526","0.0017467484197303564","0.001898639636588538","0.0018480093075210014","0.0019090918210247574","0.0017268237295414992","0.0018669553022379964","0.0017266861668556565","0.0015893531150862888","0.003803449521314429","0.0036808743978499255","0.004541912909740376","0.005337954328039748","0.005577860056203408","0.006479168577220765","0.007417143702502013","0.008559477173252469","0.00858604545297946","0.008646480072836814","0.008144723799393922","0.010217312638282823","0.00855291280189859","0.007763804318896491","0.006501102969196407","0.008675612345611268","0.010018795370890524","0.01348288695732618","0.01710617739956128","0.025765600185111807","0.03355313297369155","0.05141718626049868","0.05272546916311722","0.05450856183860146","0.028040327112607885","0.012807005211284922"
"INTL.4411-2-BDI-QBTU.A","        Burundi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00001946867764477991"
"INTL.4411-2-CPV-QBTU.A","        Cabo Verde","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-2-KHM-QBTU.A","        Cambodia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000005545241124365192","0.0000013095245248608224","5.456352186920094e-7","6.858138666941385e-7","1.2698419635014036e-8","0.000004382095647718926","0.000008751492875802837","0.0004931867575019848","0.002858218049417018","0.0031870945187506498","0.003143608423567492","0.0038410105307187907","0.003992337260207482","0.0043007511786807605","0.0050389397565246555","0.0100992118659721","0.024503981639441147","0.028353190091304777","0.04214288016370283","0.04976619841529581","0.046780226510377304","0.05279280028486506","0.04099401037043864","0.08237514012725224"
"INTL.4411-2-CMR-QBTU.A","        Cameroon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-2-CAN-QBTU.A","        Canada","0.8239248043808618","0.8544421470865063","0.9123714697446386","0.9124780521814816","1.0435181572692942","0.998001436323944","0.918236106414841","1.0150674078009216","1.094949633706223","1.082208508083939","1.0413645266516023","1.0045757830711026","1.0205509320825827","0.9695283736405896","0.9780309177077134","0.9849173471412056","1.0515148183958505","1.1175673620693123","1.1848839802314048","1.1754242736909999","1.2133793796517778","1.281248655630711","1.2022540514830389","1.1190081421415399","1.1450748932707173","1.199064253146256","1.1965234568746812","1.1582171643867682","1.057895124769528","0.8873991467024941","0.894177611352703","0.8143646666161533","0.7833948912102688","0.7405121919887272","0.7516193573976663","0.7142881824548167","0.6385116645347179","0.6989898190060395","0.5994648950085028","0.4746513936915899","0.37232391458872527","0.40296678794335217","0.2450372188687402","0.3125507517386603"
"INTL.4411-2-CYM-QBTU.A","        Cayman Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-2-CAF-QBTU.A","        Central African Republic","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-2-TCD-QBTU.A","        Chad","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-2-CHL-QBTU.A","        Chile","0.03350347966741142","0.03368176265977148","0.02275364898771036","0.027363800197364084","0.03571094302176726","0.035005643557481","0.03617974515109936","0.03558055387355182","0.04823337423233028","0.0668215770514647","0.07269272904921999","0.05954973482674448","0.05122631522290941","0.052153298859098994","0.06256777941360366","0.06784042809920332","0.09494804344911123","0.12396531266835671","0.11682972894037477","0.12147182749194124","0.09390701547010522","0.07297464863473814","0.07392939354901204","0.07044001772338607","0.0944993938539455","0.093196631188169","0.11675871641616657","0.11814618058038416","0.14872730466437986","0.1359412076954201","0.1726231916620078","0.19596682664317386","0.2249754011031916","0.257112211673882","0.23554512523094584","0.2644952146101172","0.26762772909068855","0.28209449831734784","0.2875814938866299","0.27290106740892955","0.24048519888742975","0.2684064790650145","0.1696604516152509","0.1602432177885404"
"INTL.4411-2-CHN-QBTU.A","        China","13.809654129851072","13.836130271141235","14.847018836371044","15.92450300697888","17.59864565921848","18.592614557724833","19.136024918212158","20.20516134381259","21.595744428896605","21.46315616207635","21.620771654846727","21.75358030564006","22.494450615537055","23.99271374462954","25.78593998040562","27.96606569212263","28.86295850101999","27.29108492758068","27.221730519599628","28.002409726701778","29.868459659175414","31.019528023884025","33.13570093939102","39.316664081364614","47.601365535143195","54.55823683977281","60.64262962892052","65.11894595880007","67.37979921243237","72.93112723376113","81.40814983357448","89.72011405960762","94.8817900821012","96.50002985356166","94.8272326311512","91.80968571641104","89.51753243235827","87.2709866261659","89.9150715417876","92.40610422072578","92.35688626466495","94.86099897379282","95.93926054682275","100.07123251390938"
"INTL.4411-2-COL-QBTU.A","        Colombia","0.10219107138973113","0.10248820554515536","0.10043069198886938","0.1027603616212995","0.1064404265472999","0.11365683815012363","0.1201212197071826","0.12203272185260224","0.11745729979084907","0.1263623830337042","0.13346853561922795","0.10990867497169414","0.14707632613418495","0.13333014771992607","0.13139700287758244","0.14340053039569073","0.11849528428631531","0.11840055649883935","0.10083399098403195","0.08094383489614218","0.0952016034394948","0.10182676851637452","0.10075902218741191","0.09211050908997492","0.04125625094285119","0.07051516918728039","0.07694155294410425","0.08806189291451993","0.05295986773977024","0.11505286177325214","0.1487257281833345","0.17685390271389734","0.18809602304375805","0.2194010803206105","0.2502767343448585","0.24792753541026216","0.2487300220589617","0.24466147111543698","0.256823843388373","0.3054139256265225","0.28706419405243216","0.2968785206946888","0.3057987858065063","0.2638876449351996"
"INTL.4411-2-COM-QBTU.A","        Comoros","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-2-COG-QBTU.A","        Congo-Brazzaville","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-2-COD-QBTU.A","        Congo-Kinshasa","0.0035960267575167776","0.003648033455298377","0.0032050309478314797","0.0029445246707618315","0.0027490267659191826","0.0031530242500498805","0.0031010175522682808","0.00317902759894068","0.0032051285785868605","0.0032572444904338015","0.003283302446357272","0","0","0","0","0","0","0","0","0","0","0.0000040397868964411125","0.00004672993864563556","0.000023444319551704282","0.00006679295740777577","0.00023687318638494824","0.00020178594757455263","0.0003114053755177765","0.0003544131815472272","0.00024976399077830083","0.00037559275250878787","0.0002997113960426922","0.0003413443473636141","0.00012940469239045095","0.00018250608356751386","0.00035871828702273365","0.0004191056784911285","0.0005184943590030712","0.0009014620652937141","0.0004696317456368288","0.0002725662189595005","0.00035973805525802165","0.0005423310776405691","0.005837494721764523"
"INTL.4411-2-COK-QBTU.A","        Cook Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-2-CRI-QBTU.A","        Costa Rica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1044950287685477e-7","1.736015741400139e-7","1.419866133921306e-7","1.1037165264424734e-7","1.337466060495913e-7","4.020585555710276e-8","2.2369076000860808e-8","8.800550070560886e-8","8.61050210845135e-8","8.420454146341815e-8","1.4222638649436206e-7","1.4035498667206783e-7","5.804263511334471e-8","4.605339518932779e-8","6.860522507908452e-8","6.233164958106532e-8","1.2582239742706415e-7","1.2758560694713198e-7","8.798503227005251e-8","5.659522431328902e-7","0.0000026225329259675875","0.000004180970368605337","0.0000029117811610009406","0.000001934855879898544","0.000003929559498728995","0.0000036570076589851738","5.074709986861952e-7","1.066405492485482e-7","0.0007827368833866919","0.0006068098641690473"
"INTL.4411-2-CIV-QBTU.A","        Cote d'Ivoire","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
