Report generated on: 03-21-2025 16:48:31
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"INTL.4411-1-BFA-QBTU.A","        Burkina Faso","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-MMR-QBTU.A","        Burma","0.0009198411593891788","0.00135555553147646","0.001621825242532877","0.0017186507317510358","0.0021059522494310907","0.0020817459320256115","0.0023722219604874633","0.0017912696839674474","0.0015734126077219426","0.0015734126077219426","0.0016702378773438334","0.0018154760013729045","0.0017670633665619702","0.001842156230716704","0.0016657113758677521","0.001800400446604917","0.0016657113758677521","0.0015329068140072478","0.0016220712893746738","0.0032056475702420028","0.01228190178392249","0.014474451638301102","0.011776625686205666","0.009519865123325666","0.0071484262232616655","0.0064010902736632005","0.010925131741334033","0.009438764705958202","0.007598742580823159","0.007249816594318411","0.01442645580983681","0.014456760096876386","0.01618579496455916","0.01469807592860036","0.014067909989553094","0.01139549490721776","0.00938461747259788","0.01291665146976382","0.022880748668042322","0.0370011527378871","0.03582439208354811","0.027694186236567716","0.022411298720550366","0.013784941022356017"
"INTL.4411-1-BDI-QBTU.A","        Burundi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-CPV-QBTU.A","        Cabo Verde","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-KHM-QBTU.A","        Cambodia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0013918061778589895","0.0003018375951238186"
"INTL.4411-1-CMR-QBTU.A","        Cameroon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-CAN-QBTU.A","        Canada","0.7799752371571093","0.8491246136153494","0.9044343440299621","0.936186495125583","1.2251175204867115","1.300619853223264","1.2075205963077167","1.2936824576748818","1.4947899775022009","1.4991269979345876","1.4564175592274302","1.5244700891276584","1.370812448762571","1.4474013607668395","1.521156509393676","1.5744204239683037","1.6003884261842078","1.6554620168072727","1.5689765270560871","1.508509809605787","1.426008853588012","1.4471334601959305","1.3442643903456915","1.2457222751396215","1.3317780230674094","1.4301562879759968","1.433636985523292","1.5380120811367193","1.3959554841458377","1.2754659312133683","1.4061276209594398","1.4070267531791025","1.3952022718158454","1.4801256470937738","1.4163961269214909","1.2859898619835395","1.220241720307104","1.2910857269681542","1.2176675877250978","1.1604315941374033","1.0034639537069863","1.0452951390365706","0.8850579226934107","1.045940022322862"
"INTL.4411-1-CYM-QBTU.A","        Cayman Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-CAF-QBTU.A","        Central African Republic","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-TCD-QBTU.A","        Chad","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-CHL-QBTU.A","        Chile","0.020358091317772324","0.019833848622894067","0.01791162540834046","0.017998999190820167","0.0213891019510329","0.023171527113618973","0.029147893835231104","0.02790718612401923","0.03426799748854208","0.034722341157436575","0.03814739343064119","0.03858426234303974","0.028413954062401544","0.023678295052001287","0.02065516217820334","0.0181387972427877","0.01754465552192568","0.018243645781763355","0.01644374586268134","0.008475256900531827","0.006395760877514739","0.01006545974166254","0.007566569562742847","0.01006545974166254","0.004071618263554465","0.0095062675337924","0.011777985878264847","0.0042463658285138844","0.011655662582793254","0.011113945131419055","0.010816874270988042","0.01142849074834601","0.01244202662511064","0.0529135626697121","0.056624804909946265","0.05748803999804097","0.04607236078041668","0.04412024037374501","0.04112046502989788","0.026220411329043136","0.009554934521994192","0.0008566004880087568","0.00030380156464316515","0.002470445231683584"
"INTL.4411-1-CHN-QBTU.A","        China","13.811305016619889","13.844489207936878","14.839792238259726","15.913490136820299","17.577153962373966","19.426782887522226","19.91140570997993","20.669742433607112","21.82294876411921","23.477258656537767","24.037381082345068","24.148292004035177","24.822443329244294","25.642694181862492","27.382971174277518","28.778711628640007","30.399369632852466","29.515222508285255","29.015544307681935","28.603993519968682","30.82750790210035","32.772722716444285","34.52934019971236","40.86547290032771","47.273178691195824","52.67473881164038","57.231105300105455","61.46620689632633","64.66244859482418","69.38280714625941","76.76317293270539","84.28596532650899","88.33169189503815","88.98534534168142","88.09166066805884","85.89740069680104","78.56545149730195","79.10647705186074","84.35144962903344","89.20599208742307","89.81507064963213","93.25166111017153","92.62763822640149","93.80915246296526"
"INTL.4411-1-COL-QBTU.A","        Colombia","0.13664703528352504","0.1400517939220102","0.14923984646191404","0.1598042497791725","0.19777323855417023","0.24955512700068558","0.2935075701177787","0.36207408981204253","0.4015556278896346","0.48055809814538175","0.5351332764253107","0.5226349494794852","0.5837035707104167","0.56550749414813","0.6016293659218289","0.6814151951341416","0.7720771506505859","0.8414983961654697","0.8547973484855479","0.83645831731419","0.9709289079813619","1.0951603822615268","1.1049098464552907","1.253800685494476","1.3501090280033943","1.4596470857837376","1.6105526890710624","1.6135443480779408","1.8021564861283468","1.8168909507280362","1.9203540167085094","2.1971897552417676","2.290419769442712","2.2089077287422643","2.3032605852370693","2.26846482907597","2.4206623393056685","2.426183153686505","2.2741500529563616","2.299906814920843","1.416301883839193","1.6007701157076775","1.573432137457616","1.347127956855645"
"INTL.4411-1-COM-QBTU.A","        Comoros","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-COG-QBTU.A","        Congo-Brazzaville","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-COD-QBTU.A","        Congo-Kinshasa","0.003552243286125548","0.00360361677566983","0.0031660080510971717","0.002908673571652631","0.0031146345615528895","0.0027979870532708596","0.0030632610720086077","0.0031403213063250306","0.003166104493147998","0.0032175858670203234","0.003243326553956486","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-COK-QBTU.A","        Cook Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-CRI-QBTU.A","        Costa Rica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-CIV-QBTU.A","        Cote d'Ivoire","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-HRV-QBTU.A","        Croatia","--","--","--","--","--","--","--","--","--","--","--","--","0.003036802441960456","0.0029355756938951078","0.0026065887626827247","0.002075148335339645","0.0016702413430782507","0.0012400276638005196","0.0012906410378331937","0.000379600305245057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-CUB-QBTU.A","        Cuba","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-CYP-QBTU.A","        Cyprus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-CZE-QBTU.A","        Czechia","--","--","--","--","--","--","--","--","--","--","--","--","--","1.3968053164382201","1.260875752507918","1.2273972595471454","1.2641695249431186","1.2128948286757388","1.1065928297347056","0.9690081861230337","1.06780497225152","1.083274231847687","1.0382101811173274","1.0472229912633992","1.0500087689449125","1.0164155674913717","1.0307869029424719","1.0262477240143593","0.9864930378064132","0.9245012909289769","0.9047058824626955","0.951457786729501","0.9152426768698304","0.8026153238990085","0.7109450231699093","0.7105880862270865","0.6703307850648415","0.643560943116531","0.6085921210521145","0.5618048530982979","0.4256639836679485","0.42560446008292474","0.4535595071474249","0.38686507869603587"
"INTL.4411-1-DNK-QBTU.A","        Denmark","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-DJI-QBTU.A","        Djibouti","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-DMA-QBTU.A","        Dominica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-DOM-QBTU.A","        Dominican Republic","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-ECU-QBTU.A","        Ecuador","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-EGY-QBTU.A","        Egypt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0008132261220980247","0.0012094132072227035","0.0010495483061049042","0.0008896832158211548","0.0007888988134135879","0.000688114411006021","0.0007017841100601912","0.0006432992949269151","0.0005848144797936389","0.0005263296646603627","0.0006821208770421345","0.0007923741702493575","0.0007551654170249377","0.00043789098882201334","0.00006604583490971644","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-SLV-QBTU.A","        El Salvador","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-GNQ-QBTU.A","        Equatorial Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-ERI-QBTU.A","        Eritrea","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-EST-QBTU.A","        Estonia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-SWZ-QBTU.A","        Eswatini","0.004143529407087131","0.003861015960757917","0.0031311898069135797","0.0024013636530688153","0.002942847580552724","0.003908101677530455","0.004049358187118559","0.003884558712355934","0.0034372459621252976","0.00360204310890403","0.0037668402556827628","0.0028957584465561237","0.0023307324082037094","0.0013183940894889456","0.004096438778055004","0.00404935327485897","0.0030370149561442274","0.00493572060302039","0.008032327808672832","0.008489286707959696","0.00894624560724656","0.007415966753375439","0.00998212667755932","0.01056278510297282","0.011496255203834203","0.010617780970705787","0.010452981709519667","0.010876751238283976","0.01059423821910777","0.006986753479892255","0.003379268740676741","0.0032959852237224173","0.003527059409824222","0.002989929452948193","0.0031229459994769906","0.003040216190287773","0.0037291718531259352","0.004061243997208341","0.0030370149561442274","0.0025873484006220977","0.002544976872291139","0.0027238021888842056","0.005455865810404143","0.006407020485361154"
