Report generated on: 03-21-2025 16:48:58
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"INTL.4415-1-ARM-QBTU.A","        Armenia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-ABW-QBTU.A","        Aruba","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-AUS-QBTU.A","        Australia","0","0","0","0","1.1180301054658142","1.208757190285889","1.1542958826132688","1.2380515566862886","1.170529874279755","1.1005266857202582","1.2780914463460773","1.209723977088457","1.1948578150907008","1.1131660163292465","1.1998470722957322","1.1498554387561184","1.2029204003440293","1.2859400689828067","1.237034181092471","1.2172087523169732","1.5983694076149872","1.4639962789023946","1.416402903633632","1.2111981699824863","1.0504222183834566","1.0682013709560778","1.0280120849528935","1.0401905003925416","1.0521188242397423","1.0642934923118865","1.0850688613366222","0.9334160262674285","0.9219291686767142","0.7720488610437904","0.8104648530820934","0.7327022467436101","0.6782327669289921","0.6167711888534773","0.6692246608682942","0.8783127844266799","0.8775323151678481","0.8412098983777018","0.7928365497122278","0.7292850700417136"
"INTL.4415-1-AUT-QBTU.A","        Austria","0","0","0","0","0.052239891999999614","0.049371213407222864","0.04938858199999995","0.04608197491324213","0.051884686488001514","0.051870590436207745","0.05078822265478698","0.056169834200522274","0.05199198162318802","0.0491351073105247","0.047864796072701","0.04604662548586329","0.0446005556878115","0.042000894908529034","0.042753448959372456","0.04147711728914201","0.042681794160132736","0.04454420333618405","0.04573416733903509","0.04336248491993318","0.04238833456165331","0.040575095716647386","0.040685027028827946","0.042881964705871425","0.0416758331461152","0.041948093414587516","0.04313873887004011","0.045025965293893744","0.043635663030173154","0.037064140334996165","0.039285679893085956","0.0378046535210261","0.03340737942504132","0.031167531732002613","0.029157164861011893","0.027553737077690453","0.023838118850082975","0.023823663791874373","0.021870527151342193","0.019759004975053306"
"INTL.4415-1-AZE-QBTU.A","        Azerbaijan","--","--","--","--","--","--","--","--","--","--","--","--","0.47206273293089773","0.462188151666712","0.3936834066601644","0.3990467262973441","0.39214396983092487","0.39099018089184545","0.49808801182512963","0.5940772390232524","0.6067302103506452","0.6457244495186767","0.6622369801349571","0.6680674653572771","0.6695371040958705","0.962454260811242","1.3950247967130882","1.851887331522768","1.8728860381588486","2.1602607529561073","2.222030098102713","2.111215716509859","1.9851939384254043","1.86998305073312","1.818827096161443","1.8225079728926925","1.795358307006255","1.6951738284944815","1.6954586241974343","1.6485230279867618","1.4968000370249273","1.5269188618787755","1.4327231095279827","1.3259912083097398"
"INTL.4415-1-BHR-QBTU.A","        Bahrain","0","0","0","0","0.1044930853170735","0.10265096000000064","0.10694095999999952","0.10635546238095303","0.10664137799999995","0.10635000811475405","0.10576901397255047","0.10889852397255047","0.11018333218604646","0.10831752983034688","0.40731366020164483","0.411605158486052","0.41322442532274395","0.4206783934070699","0.4237493827914771","0.40950025423148856","0.4187491907399998","0.40854168672249314","0.41385136052493304","0.42187589955440313","0.42231313232665096","0.41867604032592237","0.41095431712005887","0.4121130230202762","0.41034251595348814","0.4082085679431946","0.4040624137571481","0.4235691588448339","0.3871925046382003","0.4409291512199769","0.45137084102744923","0.4510587021330535","0.4509761677033928","0.4447533758863894","0.4399492123427371","0.44016334931326206","0.3844912839608187","0.39185977666849275","0.4201063395559281","0.40143119737045"
"INTL.4415-1-BGD-QBTU.A","        Bangladesh","0","0","0","0","0","0.004222222222222251","0.006382978723404264","0.006360000000000009","0.006360000000000048","0.00634262295081972","0.00634262295081972","0.00634262295081972","0.006360000000000048","0.00634262295081972","0.00634262295081972","0.00634262295081972","0.006360000000000048","0.005276830601092936","0.00422841530054648","0.007593770491803336","0.008480000000000064","0.00845683060109296","0.01268524590163944","0.00443475","0.017166900000000096","0.01711999590163944","0.01711999590163944","0.01564174590163944","0.022389433333333424","0.0194405382513662","0.0209187882513662","0.0209187882513662","0.02026943333333341","0.01880458060109296","0.01880458060109296","0.02028283060109296","0.024785300000000066","0.02408162295081972","0.02408162295081972","0.02260337295081972","0.02237482995000005","0.02184179880081972","0.02138320515081972","0.02093840580081972"
"INTL.4415-1-BRB-QBTU.A","        Barbados","0","0","0","0","0","0","0","0","0","0","0.0021414199178210014","0.0021414199178210014","0.0021472868217054424","0.0021414199178210014","0.0021414199178210014","0.0021414199178210014","0.0021472868217054424","0.0021414199178210014","0.0021414199178210014","0.0021414199178210014","0.0021472868217054424","0.0021414199178210014","0.0022941236921252346","0.0021710712500529667","0.0021472868217054424","0.0021414199178210014","0.0021414199178210014","0.0021414199178210014","0.0021472868217054424","0.0021414199178210014","0.0021414199178210014","0.0021414199178210014","0.0021472868217054424","0.0021414199178210014","0.0021414199178210014","0.0021414199178210014","0.0021472868217054424","0.001372345088321271","0.0021414199178210014","0.0021414199178210014","0.0021472868217054424","0.0011403501080188166","0.0010845089168467063","0.0021414199178210014"
"INTL.4415-1-BLR-QBTU.A","        Belarus","--","--","--","--","--","--","--","--","--","--","--","--","0.08393104546622071","0.08584792376396402","0.08584792376396402","0.08370172566986492","0.07926089489348195","0.07750897984924536","0.07833571299507668","0.07965864126026892","0.07945257096326673","0.07949517740543069","0.07923763363413878","0.07812161062520726","0.07743392171589968","0.07661927195933789","0.07640465214992798","0.07554617291228834","0.0753227331107109","0.07082453710527031","0.06438594282297301","0.06438594282297301","0.06456234266632363","0.06438594282297301","0.06438594282297301","0.05598343028470558","0.07030121756999684","0.06859469020545436","0.07224298588563692","0.07306502091564032","0.07397308026925103","0.07291202933150233","0.06815479603609616","0.06353832981568378"
"INTL.4415-1-BEL-QBTU.A","        Belgium","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-BLZ-QBTU.A","        Belize","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.004720226222","0.006272831054","0.007361209287","0.008342386472","0.008671683663","0.008057890061","0.005900543447","0.004539407524","0.003680395535","0.0035726044","0.0035645838","0.002069468222556981","0.001727147123981252","0.00202908558182295","0.0035645838","0","0","0.001645941934889"
"INTL.4415-1-BEN-QBTU.A","        Benin","0","0","0","0","0.011235714285714226","0.015688749999999977","0.015688749999999977","0.013448571428571393","0.008991999999999941","0.006725573770491759","0.008967431693989012","0.008967431693989012","0.008991999999999941","0.008967431693989012","0.006725573770491759","0.004483715846994506","0.0022479999999999853","0.002241857923497253","0.002241857923497253","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-BMU-QBTU.A","        Bermuda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-BTN-QBTU.A","        Bhutan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-BOL-QBTU.A","        Bolivia","0","0","0","0","0.048886320000000164","0.04671687999999981","0.04265271999999998","0.04468980000000001","0.04480632000000015","0.046573406557377205","0.050288069672131314","0.052294627049180496","0.05039790000000016","0.050087413934426395","0.06450118442622972","0.07361936311475434","0.08198106000000027","0.07919566557377075","0.09087524672131177","0.07485128","0.073022673696","0.08250170376","0.0843729012","0.077667804661","0.08983566153","0.093802102874","0.111289186542","0.113575795652","0.107906606394","0.096120831529","0.09911934303","0.102501756675","0.117001934131","0.130442158863","0.141949190567","0.139537980194","0.138561143367","0.13387585134756974","0.10052418343674956","0.09129732120314228","0.08469972572427187","0.10944420082571199","0.10276134130956155","0.09425598541784451"
"INTL.4415-1-BIH-QBTU.A","        Bosnia and Herzegovina","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-BWA-QBTU.A","        Botswana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-BRA-QBTU.A","        Brazil","0","0","0","0","1.0165093514523944","1.2057238829787194","1.2664739150000077","1.2585759710053768","1.2342228804225694","1.317861429198487","1.3960115550147072","1.3800700739776395","1.3973063958592358","1.4283421093636057","1.4666215392322217","1.519490019512548","1.7182670528954973","1.8428628935518276","2.1321539671808765","2.417196134441063","2.7205150883460085","2.8508404717545686","3.2003650499608254","3.3116399019505285","3.298091275886661","3.637214550136935","3.852398426020663","3.909580811862608","4.054390132207941","4.329291321464533","4.5606100082216265","4.677433187809394","4.595127832878543","4.505808749193312","5.005801228648081","5.396806496437021","5.579731625796889","5.827698769951199","5.746237228870612","6.173854597991579","6.5147987521334265","6.407653032253858","6.660105720552832","7.46177827058444"
"INTL.4415-1-VGB-QBTU.A","        British Virgin Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-BRN-QBTU.A","        Brunei","0","0","0","0","0.36131033028688647","0.35014371434864394","0.34527107084337244","0.3238750399999986","0.3135300546277382","0.3121774007347144","0.3164588095337252","0.34264327672729555","0.382901753918393","0.3989199159913857","0.3842340973164226","0.37968791271987673","0.3592624601459865","0.3544812475263064","0.34230390912927394","0.3936808147174038","0.41062304840876046","0.42712277710701746","0.44075290594112865","0.44852982110207157","0.442441514082886","0.43137064871046366","0.46069701897770476","0.3961684041242883","0.3776360508150464","0.3510200685971851","0.354024626374697","0.35589850851944194","0.33504643596497496","0.28283684638539","0.2646708368221662","0.2657924522438193","0.2535629117928305","0.23611014459520907","0.2326758584888524","0.2540309043391975","0.2310078146277477","0.22396075310838315","0.19633341957910183","0.19840721014392693"
"INTL.4415-1-BGR-QBTU.A","        Bulgaria","0","0","0","0","0.008609999999999991","0.012880000000000032","0.012880000000000032","0.012880000000000032","0.008606666666666606","0.010728938979963494","0.002145787795992699","0.002145787795992699","0.0021516666666666516","0.002145787795992699","0.002145787795992699","0.0017166302367941592","0.0017213333333333213","0.0017166302367941592","0.0017166302367941592","0.0010728938979963495","0.0010758333333333258","0.0010728938979963495","0.002145787795992699","0.002145787795992699","0.0021516666666666516","0.002145787795992699","0.002145787795992699","0.002145787795992699","0.0021516666666666516","0.002145787795992699","0.002145787795992699","0.002145787795992699","0.0021516666666666516","0.002145787795992699","0.002145787795992699","0.002145787795992699","0.0021516666666666516","0.002145787795992699","0.002145787795992699","0.002145787795992699","0.0021516666666666516","0.002145787795992699","0.002145787795992699","0.002145787795992699"
"INTL.4415-1-BFA-QBTU.A","        Burkina Faso","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-MMR-QBTU.A","        Burma","0","0","0","0","0.06830656250000039","0.061525333333333196","0.06153000000000021","0.04394117647058799","0.033050000000000024","0.032959699453551934","0.032959699453551934","0.032959699453551934","0.03084666666666669","0.02856507285974501","0.02856507285974501","0.019775819672131163","0.01762666666666668","0.0175785063752277","0.0175785063752277","0.0175785063752277","0.02644000000000002","0.028238184881602936","0.03559647540983609","0.041748952641165786","0.042102038533333365","0.04863766527187618","0.04646098323497271","0.04646098323497271","0.0443849402666667","0.042066356641165786","0.03986904334426233","0.03767173004735886","0.03557160693333336","0.03767173004735886","0.033277103453551934","0.024487850265938086","0.024554940266666686","0.024487850265938086","0.020093223672131164","0.0178959103752277","0.01763091108633881","0.01707247173224045","0.016576824072859757","0.016095835202185806"
"INTL.4415-1-BDI-QBTU.A","        Burundi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-CPV-QBTU.A","        Cabo Verde","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-KHM-QBTU.A","        Cambodia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-CMR-QBTU.A","        Cameroon","0","0","0","0","0.33525229629629494","0.3929558918918892","0.379927966101694","0.3582206896551699","0.3722612359550546","0.3712441287529916","0.35604700067538375","0.3278237628169692","0.29824438202247067","0.2822323785841457","0.25183812242893","0.21921336802357616","0.23293539325842597","0.25394966077239406","0.2636746331429964","0.24746634585865923","0.2476873436252829","0.2232870191717311","0.23492321924694443","0.22183773657671668","0.2116833308390118","0.1942018692055005","0.19860951218763345","0.18780795266163117","0.1770420811076311","0.16696022901700672","0.14111618929207284","0.13386558298029047","0.1371488764044938","0.13624478111377114","0.16282637226008403","0.2127597930865098","0.20028089887640363","0.16490936022555974","0.149485018726264","0.15026510231143295","0.15601642679129532","0.1482197934555241","0.14309326706017736","0.13806983822458957"
"INTL.4415-1-CAN-QBTU.A","        Canada","0","0","0","0","3.2645923711821867","3.2528870550645945","3.207350467931093","3.412034604554035","3.5590003339883665","3.4592315574034984","3.447901001079295","3.428170590035614","3.585662160843066","3.7687204287831935","3.9479559565287357","4.103603157774484","4.255646431737596","4.449128381734852","4.582809735107339","4.380569034606764","4.6342958272460475","4.595510774852214","4.694548076759585","4.850080847753664","4.837980211662519","4.854162542972259","4.990781545722941","5.089281059042464","6.471010523516837","6.399420530119609","6.679306141390847","7.00986048196716","7.562017520619024","7.97976808420725","8.629165327135663","8.824457343386554","8.970339938926722","9.702707817065399","10.526655655778354","10.744366071845963","10.273098242073033","10.84909825009665","11.146676124470446","11.27398979389277"
"INTL.4415-1-CYM-QBTU.A","        Cayman Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-CAF-QBTU.A","        Central African Republic","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-TCD-QBTU.A","        Chad","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0744744","0.3952728","0.387192","0.3558672","0.3279744","0.29042208","0.27210768","0.2790528","0.26184288","0.23862384","0.22776","0.2755896","0.2801448","0.26035776","0.2913485808792","0.2995391095631251","0.2915328","0.28035072","0.24033984","0.24954384","0.28244736"
"INTL.4415-1-CHL-QBTU.A","        Chile","0","0","0","0","0.08846690964912308","0.08173423169101968","0.07669507904153737","0.07383684380365312","0.05767601967213148","0.05250692295081997","0.047738743442623216","0.04310647377049204","0.0376153106557379","0.0366205057377051","0.03605516280901658","0.027204433627868983","0.024038061584426344","0.0187500738172132","0.017967030783606633","0.017799066016393517","0.016927053186065653","0.018786151955737785","0.016826545663934492","0.015058545680327924","0.014971895008196776","0.013572237222131198","0.02056688806475414","0.01795223690491807","0.012617202829508243","0.013831315557377105","0.0221532483606558","0.022313018852459086","0.021710659836065665","0.020081037704918134","0.017158697540983706","0.014722799180327963","0.010877250819672198","0.011385653976229558","0.015561086888524638","0.019721720222950868","0.014830918477868877","0.014035450898360682","0.015577504135245933","0.017296676478108387"
"INTL.4415-1-CHN-QBTU.A","        China","0","0","0","0","4.931733135888513","5.375519886123651","5.62383018471191","5.772693893262697","5.895347846257424","5.927153259058091","5.9398283921446415","5.997883558763234","6.106404097559446","6.2489875867747084","6.269760424992342","6.438579264465205","6.752278719986095","6.897697417773863","6.919198135503299","6.873981791085603","7.012096343489174","7.054806627143325","7.185353954603103","7.2029411720810295","7.4750424986910495","7.714177973785604","7.7764571716437105","7.904899494458705","8.159838151839091","8.149939286451497","8.757404572272055","8.699481557007404","8.770693733149288","8.94225764013033","9.037614500589765","9.186617862407306","8.57872555060691","8.101283103385754","8.033378724310595","8.133981122439675","8.301516325782234","8.5029311161511","8.781944751169794","8.982644774056887"
"INTL.4415-1-COL-QBTU.A","        Colombia","0","0","0","0","0.3837676484751509","0.3907221909090918","0.6734208031888654","0.8543472932182832","0.8328521419744961","0.8968150065209439","0.9738735714754063","0.9439098369581023","0.9701527529544591","1.000276082422583","1.0109946372834937","1.2901342307036747","1.3896226137151133","1.4385853757538745","1.6332063340619247","1.798719224734711","1.5130481096101949","1.3302176918058968","1.2733936616161703","1.1948634876683382","1.1649080956012563","1.158630289806972","1.1611771976460978","1.1712197275616716","1.299679416946651","1.4767054679301694","1.7290271935827988","2.0138654889164225","2.0925029856518687","2.2183327755060027","2.1804365983424328","2.2146301120582796","1.9626694839819236","1.8869539487406903","1.90745515851831","1.952207896255389","1.7266509618638144","1.6272057518869374","1.666592120245291","1.7168881951783603"
"INTL.4415-1-COM-QBTU.A","        Comoros","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-COG-QBTU.A","        Congo-Brazzaville","0","0","0","0","0.24750818181818182","0.23839233333333387","0.2447210084033618","0.2594899999999986","0.28982096296296245","0.3270037290022257","0.3291134304796594","0.3312231319570931","0.37292586116170745","0.3982711789111509","0.37130746002833365","0.38075776664642713","0.42409623699655863","0.47500073264521264","0.5205163422890094","0.5575430539989871","0.5562749053472972","0.5160144014043707","0.49729358074600194","0.45285207130722444","0.4720202023416304","0.516598682943634","0.5833877394763195","0.4708567016274025","0.5046241055859129","0.5762194657457994","0.7269436022305188","0.6202113253215937","0.5666822550257022","0.5191445330121424","0.5048584031194081","0.5142324828160282","0.4300022592278883","0.5292547908786781","0.7294452662203359","0.7051073502906109","0.6085796415929864","0.5690465041552302","0.5871818556466292","0.5606516370673943"
"INTL.4415-1-COD-QBTU.A","        Congo-Kinshasa","0","0","0","0","0.05971467725409866","0.06437272727272751","0.06437812499999991","0.06650642465753415","0.062398333333332896","0.06008205828779557","0.06222784608378827","0.057936270491802874","0.05163999999999964","0.04935311930783208","0.05364469489981748","0.06008205828779557","0.062398333333332896","0.06008205828779557","0.055790482695810176","0.055790482695810176","0.04948833333333299","0.05364469489981748","0.04935311930783208","0.05364469489981748","0.05809499999999959","0.05364469489981748","0.05149890710382478","0.05149890710382478","0.04294221083788677","0.047207331511839375","0.045061543715846676","0.043262609289617185","0.043033333333333035","0.04291575591985398","0.04291575591985398","0.04291575591985398","0.043033333333333035","0.04076996812386128","0.05364469489981748","0.05149890710382478","0.04948833333333299","0.047207331511839375","0.045061543715846676","0.04076996812386128"
"INTL.4415-1-COK-QBTU.A","        Cook Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-CRI-QBTU.A","        Costa Rica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-CIV-QBTU.A","        Cote d'Ivoire","0","0","0","0","0.04318518518518524","0.04307142857142826","0.0409165","0.034453333333333135","0.021591666666666558","0.004306534608378849","0.004306534608378849","0.0021532673041894245","0.012954999999999935","0.012919603825136548","0.015072871129325972","0.015072871129325972","0.03454666666666649","0.030145742258651943","0.021532673041894244","0.021532673041894244","0.01511416666666659","0.012919603825136548","0.034157308743169225","0.04521861338797791","0.0539791666666664","0.08613069216757697","0.13350257285974432","0.10335683060109238","0.12774715482695745","0.1244960161657553","0.09438390027322358","0.08524578779599229","0.08186545309653875","0.0796708902550087","0.07751762295081928","0.0637072153916208","0.08749934426229464","0.0818749229891617","0.07961568048132929","0.08465417309115394","0.07937968401139185","0.07101835783802295","0.06524019467103638","0.06331313813773722"
"INTL.4415-1-HRV-QBTU.A","        Croatia","--","--","--","--","--","--","--","--","--","--","--","--","0.07262422495081931","0.0812362299180324","0.07860713090819636","0.0769983835245898","0.07325511057049146","0.07524320639672097","0.06858486391475378","0.06426937607213086","0.057053442845901386","0.05482230800655714","0.05081711736721289","0.04692838574426208","0.04486355858360635","0.04070494983606539","0.03964517278688507","0.03983150721311458","0.037085069999999845","0.04105204631147523","0.03893249221311459","0.035278340836065424","0.03158613599999986","0.031848241639344126","0.030788464590163805","0.029570206065573628","0.03053762252459001","0.03108960989180312","0.031046345367212957","0.03018201566229493","0.026838891942852324","0.025522194243262165","0.02477828787226217","0.02332887006342611"
"INTL.4415-1-CUB-QBTU.A","        Cuba","0","0","0","0","0.0327599999999999","0.03500294117647068","0.03967611111111135","0.03734222222222245","0.030419999999999905","0.030336885245901547","0.028003278688524504","0.021002459016393377","0.03743999999999988","0.04667213114754084","0.053672950819671966","0.06067377049180309","0.06083999999999981","0.06067377049180309","0.07000819672131126","0.0886770491803276","0.11964653999999963","0.1278723049180324","0.15411137704917985","0.15168442622950773","0.13337999999999958","0.11901393442622914","0.11901393442622914","0.11901393442622914","0.12225563999999962","0.11256151229508161","0.12368114754098322","0.12368114754098322","0.12167999999999962","0.11901393442622914","0.11901393442622914","0.11434672131147505","0.10763999999999967","0.10267868852458985","0.10034508196721281","0.0886770491803276","0.08521180327868826","0.079138032786885","0.07486081967213092","0.07101068660655716"
"INTL.4415-1-CYP-QBTU.A","        Cyprus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
